prakrit	english
किन्तु सुरलोगजाओ एसो सम्पाविओ जहम्हेहिं,तं एगमणो होउ जइ कोउगमत्थि तो सुणसु	But listen, lover: This is the way things should be, If you want to hear what's going on.
पुव्वं एगम्मि दिणे पभायसमयम्मि गहियकोदण्डा,चलिओ कइवयनियपुरिसपरिगओ मिगवहट्ठाए	Tomorrow morning,"" said the girl, ""the first day of the festival will be dark. So let's go and see how the women behave Before the men.
उत्तरदिसामुहो हं गाउमेत्तम्मि भूमिभागम्मि,घणपत्तलतरुवरसङ्कुलमि वियरामि जाव वणे	The face of the north is like the lotus on the ground, Like a thicket of reeds I am weary.
ताव य निसुओ सद्दो दूसहगुरुदुक्खसूयओ कलुणो,आगासे महिलाए सघग्घरं रोयमाणीए	There must be something very wrong with you, bad man or bad woman. Tomorrow women will make the whole house weep.
हा! कह मज्झ निमित्ते पिययम! अतिगरुयआवयं पत्तो?,हा! अज्जउत्त! इण्हिं तुह विरहे नत्थि मह जीयं	Ah! What do you mean, my dear? You're so angry! Get up now! This separation from you won't save my life.
तदणन्तरं च केणवि हक्किय अइनिट्ठुरं समुल्लवियं,कत्तो मह वसगाए साहारो तुज्झ एएण?	After all, no one deserves to be treated with such harshness, so how can I help you?
तं सोऊणं मज्झं मणम्मि कोऊहलं समुप्पन्नं,जाव य दोण्णि व तिण्णि व वच्चामि पयाइं ता निसुओ	I will never forget how he kissed my cheek When I told him I was pregnant, And how I missed him when I had two or three children.
एगम्मि वणनिगुञ्जे अदिस्समाणस्स कस्सवि नरस्स,गुरुदुक्खसूयणपरो मन्दो नित्थणणसंसद्दो	Anyone who is indifferent to the joys and sorrows of the forest should be ashamed, For though one hears of one's faults He is always mindful of another.
तत्तो महन्तकोऊहलेण तत्तोमुहो अहं चलिओ,पेच्छामि सम्बलितरुं सरलं उत्तुङ्गमइगरुयं	There you are, my dear,"" said the doe, ""And then I'll go on my way, Like a simple man on a tightrope.
दंसणमेत्तुप्पाइयअइगरुयभएहिं रत्तनेत्तेहिं,कसिणसरीरसमुब्मूयभूरिपहाभरियगयणेहिं	Look! There's blood all over the wound, Not a drop of blood coming out of it, Like the juice from a cousin's sweetmeat.
निम्मलमणिवलयसमुच्छलन्तकन्तीए पयडवयणेहिं,गुरुरोसवसवियम्भियफारफणाघोरभुयगेहिं	The plowman's daughter is like a flock of peacocks, Fluttering their wings in ecstasy, Covered with gooseflesh Like a rainbow.
दीहरललन्तजीहासहस्सविप्फुरणभीइजणगेहिं,असरिसअमरिसवसविप्पमुक्कफुङ्कारसद्देहिं	Long - eyed women, With sighs and groans that break out from their mouths, Make a mockery of each other.
अइगरुयपन्नगेहिं समन्तओ वẹ̄धियो अणेगेहिं,एगो दिव्वागारो पुरिसो दिट्ठो अहे तस्स	A man's eyes are like the rays of a cloud, A woman's ears are like eagles'ears, A lamp illuminates the sight of a man.
अइदूसहवियणावसविमुक्कपुणरुत्तमन्दहुङ्कारं,आकण्ठवẹ̄धियं तं दट्ठुं पुरिसं मए भणियं	With great difficulty I closed my eyes, But when he looked at me I saw him face to face.
धी! धी! हयविहिणो विलसियस्स असमिक्खियस्स एयस्स,एयारिसेवि पुरिसे एरिसदुक्खं करेन्तस्स	Daughter! Daughter - in - law! Such a thing as an uneasy calm, Such a misery only at the mere mention of air, Is the doing of which you cause such grief.
एमाइ मए परिदेवियम्मि भणियं इमं तओ तेणं,अलमिमिणा ते परिदेविएण सुण ताव मह वयणं	This is my favorite part of the story: I'm telling you so, my dear. But listen, dear girl, It's me speaking for you.
चिट्ठइ चूडाए महं मज्झे बद्धो फुरन्तकिरणिल्लो,दिव्वो मणीण पवरो मणी भुयङ्गोहविद्दवणो	Write me a letter, Tie me to my bosom, Let there be bright rays of fire, Give me strength, O God of thunder.
जस्स पभावेण इमे डसिउमणावि हु चयन्ति नो डसिउं,घोरविसावि हु सप्पा सप्पन्ति न बद्धवयणव्व	By virtue of this power I do not wish to be poisoned, I am a snake charmer, and I am not bound by it.
तं घेत्तूणं वरमणिं सिञ्चसु सलिलेण तेण तो पच्छा,अच्छोडेसु भुयङ्गे अङ्गविलग्गे महमणेगे	Get hold of him, Varamani, Shower him with water, he's good for you, Come on, you crooks! Your limbs will be bruised And your face will look like a lotus.
आमन्ति भणन्तेणं तव्वयणं सायरं कयं सव्वं,अच्छोडिया जलेणं झत्ति विलीणा अह भुयङ्गा	I've nothing to say, You've got to explain everything to me, Your face is burning, It's going to melt in a jiffy.
अविय मणिसलिलेणं सित्ता खणेण सव्वेवि पाविया विलयं,खरजालावलिजलणोवताविया मयणपिण्डव्व	Aviya manisalilena, sitta khayena sabviya paviya vilayam, Kharjalaveli, Jalnavatavyaya mayanapindava
अह सो पणट्ठवियणो सीयलतरुछाहियाए उवविट्ठो,महपुरिसकयसुकोमलकिसलयसञ्छण्णसन्थरए	Oh! look! The girl's skirt is hanging down from the ceiling, Like a garland of gold on the head of a buffalo Lying in wait.
आभट्ठो पढमं च तेण अहयं कत्तो तुमं आगतो,किंवा नाम कहिं कुलम्मि विमले जाओ सि,को ते पिया?	By the way, when did you first come here, or by what name did you leave home? Who drank that wine?
एवं भो धणदेव! तेण तइया पुट्ठे मए साहिया,पुव्वुत्ता सयलावि तुज्झ कहिया जा सा पउत्ती तहिं	And oh, good god! So tell me, son - in - law, When was the last time you said a word to your daughter?
एसो एत्थ समप्पइ विज्जाहरमोयणॊत्ति नामेण,सुरसुन्दरिनामाए कहाए बीओ परिच्छेओ	Come, tell me, my lovely lady: It's only a matter of time before we meet again.
अह सोवि मए पुट्ठो केण तुमं एरिसाए घोराए,खित्तो सि आवयाए केण व कज्जेण भद्द! मुहा	Ah, dear girl, Why are you staring at me all the time? It's obvious you're scared of someone Who might come along And whose business it is!
एवं च पुच्छिओ सो सदुक्खमइदीहरं च नीससिउं,चित्तब्भन्तरगुरुदुक्खसूयगं मोत्तु अंसुजलं	And ask me how I am To wipe away the tears that flood my sorrowful heart.
अह सो भणइ सुभणिओ संसारे रोगमोहियमणाणं,सुलहाओ आवयाओ जीवाण अदीहदंसीणं	Oh! she says:"" ""Blessed are those who know that the world is full of diseases and afflictions, But only those who have never had a close encounter with life.
संसारसागरम्मी परिब्भमन्ताण भद्द! जीवाणं,न हु चोज्जमावयाहिं अनिजन्तियकरणवग्गाणं	The churning of the ocean of samsara is perilous! Life must go on, Not the thunderclap of fire Or the thunderbolt of inanimate creation.
पुव्वकयकम्मदोसा दुक्खं सव्वम्पि जायइ जियाणं,अवराहेसु गुणेसु य निमित्तमेतं परो होइ	All sorrow must be destroyed by pure reason; all virtue must be renounced for the sake of virtue.
परमत्थओ न केणइ सुहं व दुक्खं व कीरइ नरस्स,पुव्वकयमेव कम्मं सुहदुहजणणम्मि तल्लिच्छं	In the Hereafter there is no happiness, no sorrow, nothing to fear; on the other hand, actions are always directed towards a happy person.
तत्तो य मए भणियं एवं एयन्ति नत्थि सन्देहो,तहवि हु विसेसकारणवियाणणे अम्हइच्छत्ति	So tell me, and don't doubt me, That I am what I am For no particular reason.
अह भणइ भो सुन्दर! जइ एवं सुट्ठु तुम्ह निब्बन्धो,ता एगमणो होउं साहिज्जन्तं निसामेहि	Oh! what a beauty! If only I could sleep with you As long as I stay awake.
अत्थेथ भरहखेत्ते विक्खाओ खेयरावलीगम्मो,तुङ्गोव्व रुप्पपुञ्जो दसदिसिपसरन्तकन्तिल्लो	There was a mass of grass on the ground, The flowers blooming, And the grasshopper's tail quivering.
झरझरझरन्तनिज्झरहुङ्काररवेहिं बहिरियदियन्तो,मयरन्दपाणलम्पडअलिवलयविरायमाणवणो	Waterfall, waterfall, peacock's crow, The forest is barren, Like a lotus stuck in a mudflat.
वहमाणवाहिणीणं दिसिदिसिसुव्वन्तखलहरासद्दो,ठाणे ठाणे विज्जाहरोरुपुरपन्तिसोहिल्लो	The plowman's wife looked at him with such longing That he could not stop laughing Before he left for Thane.
विज्जापसाहणुज्जयविज्जाहरसंनिरुद्धएगन्तो,वरसिद्धाययणेहिं परिमण्डिय चूलियासिहरो	If you want to enjoy the pleasure of learning, Stop at home, For the wedding feast is just round the corner.
सिद्धाययणपरिट्ठियजिणबिम्बच्चणनिमित्तमिन्तीहिं,विविहविबुहावलींहिं विणायमाणम्बरा ' 'भोगो	Consider the various ways in which the weaves of the Vindhya, In consideration of the fineness of their design, Are'enjoyable '.
कयलीहरट्ठिएहिं पइमज्झण्हं वणे वणे बहुसो,कन्ताबिइज्जविज्जाहरेहिं किज्जन्तसङ्गीओ	Love has so many different kinds of lovers, That it is impossible for one person to love another.
अइमहुरभारईए ठाणे ठाणम्मि चारणमुणीहिं,पारद्धदेसणेहिं पडिबोहिज्जन्तजन्तुगणो	Aunt, The pastures in this wretched village are worthless. In the land of paradise There are herds of wild animals.
पुव्वावरसागरपाविएण होऊण मज्झदेसम्मि,पिसुणेणव जेण कओ दुब्भावो भरहवासस्स	May the full moon illuminate the middle of the night, May all sorrows find a place in your heart.
सुविसालदक्खिणुत्तरविभत्तसẹ̄धीदुगेण सोहिल्लो,आसियसव्विड̣धीओ वेयड̣धो नाम सेलॊत्ति	A swarm of bees has covered the whole surface of the well, And its name is Selotti, after the name of the good shepherd.
तत्थत्थि दक्खिणाए सẹ̄धीए खयरलोयपडिपुन्नं,भमिरखयरङ्गणागणनेउरझङ्काररवमुहलं	At that moment the south wind blew, Like the plowman's bow When struck by a lightning bolt From an earthworm.
उत्तुङ्गमगरतोरणअसमाणदुवारदेससोहेहिं,निच्चं विरायमाणं विज्जाहरभवणवन्देहिं	Friendship between heaven and hell is bound to increase with the passage of time,"" he said, ""but rest is for the wise in the palace of knowledge.
सयलतइलोक्कलच्छीनियनिलयं रयणसञ्चयं नाम,नगरं नयरगुणड्ढं पमुदियनरनारीसङ्घायं	Saylat ilokkal chuchinilayam rayanasangayam nama, nagara nayargunadhara padumiyanar nari sanghayam
तम्मि य पुरम्मि बहुविहविज्जाहरसयसहस्ससङ्किन्ने,परिवसइ गुणनिहाणो पवणगई नाम वरखयरो	If you want to enjoy the pleasures of travel, Use your name to describe the virtues that surround you.
विन्नाणविणयजुत्ता पइणो अच्चन्तवच्छलसहावा,नियपरिमलजियबउला बउलवई नाम से भज्जा	Wretched man, If you want to enjoy yourself without being annoying, Try cooking with a plowman's name Which does not suit your circumstances.
तीए सह विसयसोक्खं अणुहवमाणस्स तस्स कालेण,अहमेगएव पुत्तो उप्पन्नो कयमणाणन्दो	There must have been a time when he looked at her with such fondness. My son, you must have known something.
जम्मदिणॆ च्चिय पुरनरचित्तचमुक्कारकारयं मज्झ,वद्धावणयं पिउणा कारवियमसमहरिसेणं	Every day is like a feast for the eyes, Like making fun of an old heart, Like drinking wine on a buffet.
कमसो य बारसाहे वोलीणे मज्झ जणणिजणएहिं,गुरतुट्ठीए पइट्ठियमहिहाणं चित्तवेगॊत्ति	At least when it rains I can feel my genitals,"" he whispered.
वोलीणेसु य कइवयवरिसेसु अहं महन्तबुद्धिस्स,अज्झावयस्स सुहतिहिरिक्खम्मि समप्पिओ पिउणा	I am a man of great intellect, Whether at home or abroad I drink wine Every day of my life With pleasure.
तत्तो अकालहीणं तहविहअज्झावयप्पभावेण,नियमइसामत्थेण य गहियाओ कलाओ सयलाओ	Then, with untimely acts of kindness and affection, By complying with the rules, Make the deep arts blossom.
नियकुलकमागयाओ पिउणा विज्जाओ मज्झ दिन्नाओ,नहगामिणिपमुहाओ जहविहिणा साहियव्वाओ	Give me a drink of wine When you are busy making it, Give me something to drink, And be patient while I am busy making love.
दंसियमयणवियारं महिलाजणहिययमोहणमुदारं,अह कमसो सम्पत्तो अहयं नवजोव्वणारम्भं	With little wealth I begin a new life.
अन्नम्मि दिणम्मि अहं समाणजोव्वणवयंसपरियरिओ,पत्तो अणेयतरुसण्डमण्डियं मणहरुज्जाणं	I agree with you, Annamayi, That youth and beauty are dear to all women, But the fragrance of fresh flowers Makes the heart grow fonder.
पारद्धविविहकीला चिट्ठामो जा खणन्तरं तत्थ,ताव य गयणे दिट्ठा दिव्वविमाणाण रिञ्छोली	There must have been something very special about that letter From the other woman's husband. So when he saw it he took to flight and sang it.
पसरन्तपवररयणोरुदित्तिविच्छुरियनहयला ' 'भोया,उत्तरदिसा पयट्टा सुरसुन्दरी गेयसोहिल्ला	Foolish girl, Don't be so naïve: The fragrant flowers of the God of Love are scattered all over the place"" ""is the refrain of a popular song.
तं दट्ठु मए भणियं कत्थ इमो हन्दि! देवसन्दोहो,चलिओ चलन्तकुण्डलमुत्ताहलधवलगण्डयलो?	Tell me, brother - in - law, How can I help you?"" cried the god of gods. ""Let us take a walk, Shining with the gooseflesh?
ईसि हसिऊण भणियं मज्झ वयंसेण बन्धुदत्तेण,सुपसिद्धमेव एयं वेयड्ढनगे वसन्ताणं	This is the spring That makes me laugh, This is my best friend's day, And this is spring that makes us happy.
जिणवन्दणत्थमेत्थं सिद्धाययणेसु एइ सुरनिवहो,निच्चम्पि वयंस! अओ पसिद्धवत्थुम्मि का पुच्छा?	In jivandana, I mean in siddhāyana, Such is the state of mind."" ""Why ask me that question?
तत्तो य मए भणियं एवं एयन्ति किन्तु निसुणेसु,महया विच्छड्डेणं न एति निच्चं सुरा एत्थ	There I am, sitting and thinking, But hold on tight. There's no need for me to break down. That's the secret.
अज्ज पुणो सविमाणा सव्विड̣धीए महन्तहरिसेणं,दीसन्ति जं वयन्ता तेण मए पुच्छियं मित्त!	Today again, gentlemen, Thanks to the great warrior army, I can show you everything you have ever seen. So ask me your friend!
अह भणइ बन्धुदत्तो खणन्तरं चिन्तिऊण सवितक्कं,हुं नायं पारद्धा सिद्धाययणेसु जत्ताओ	Tell me, friend, When I think of you again I will guide you in the right direction.
पसरन्तसुरहिमलयानिलुद्धुरो जेण वट्टइ वसन्तो,किसलइयसयलतरुवरविरायमाणोरुवणनियरो	Spring is like a lotus in a wide expanse, Like the lotus of the Himalayas, Like an arrow piercing through a tender twig.
अविय वायन्तमलयमारुयचलन्तपत्तलविसालसाहाहिं,नच्चन्तिव तरुणो पहरिसेण महुमासआगमणे	Awesome young man, Watching the arrival of the monsoons, Like a mermaid hovering over a withering lotus.
कुसुमा ' 'मोया ' 'यड̣धियअलिउलझङ्कारगहिरसद्देण,गायन्तिव तरुनियरा वसन्तमासागमे तुट्ठा	Kusuma's"" ""Moya"" ""with its thunderous clap of thunder, The singing of young men, Slipping off in the heat of spring
मयरन्दपिञ्जराओ विसट्टसुगन्धकुसुमवयणाओ,वणराईओ हसन्तिव वसन्तमासागमं दट्ठुं	Bees sigh, bees groan, The foresters laugh, And behold the arrival of spring.
दट्ठूणव तरुनियरं महुसमए बहलपत्तलच्छायं,अवमाणिओ पलासो कसिणमुहो झत्ति सञ्जाओ	When young men see the moonlit expanse of a broad sheet, They blush in humiliation, But when a cousin appears They are sure to be struck by lightning.
अच्छउ ता फलकाले फुल्लिमंसमएवि कालिमा वयणे,इय कलिउंव पलासो चत्तो पत्तेहिं किविणोव्व	Well then, tell me, When the flowers are ripe And the pods black, It's only the tip of the bud That kills the leaf.
दट्ठूण वणसमिद्धिं पलासविडवेहिं मउलियं वयणं,अन्नेवि हु अप्पत्ता पररिद्धिं नेय विसहन्ति	When you look at the forest, You can see the grass on the ground, And when you look down the road you can see it all.
अविय पावियवसन्तमासो वणम्मि निस्सेसपीयलोहियओ,पियविरहियपहियाणं भयजणओ किंसुयपिसाओ	You silly girl, Are you afraid you'll fall in love With someone you don't know? Anybody who is afraid of falling in love Will regret it.
अन्नं च पञ्चसरलोद्धएणं महुमासबिइज्जएण दयरहियं,हम्मन्तीओ गाढं दट्ठूणव पहियमहिलाओ	Food and drink should be given to the fivefolded lotus flower, For it is the wife who gives milk to the sage.
हसियंव मज्झसण्ठियकलयण्ठिकएण कूइयरवेण,पयडियमञ्जरिगुरुदन्तपन्तियं चूयविडवेहिं	Laughing at the gooseflesh hovering over my waist, Payyadeemanjari gurudantepantiyum chuyvideweyhim.
दट्ठूण पहियनिवहं निहयं महुमासलोद्धयनरेण,ओणयमुहीओ कुसुमंसुएहिं रोयन्तिव लयाओ	Look at that lovely woman Whose face is smeared with bees, Crying with the fragrance of kisses.
मयपहियाण जलन्तिव ठाणे ठाणे महन्तचीयाओ,घणकिंसुयच्छलेणं अलिरवमिसिमिसियसद्दाओ	Maypahyan Jalantiv Thane Mahantachiyao, Ghanakinke Suyachalan Alirvamisimiciousadhao
निज्झरतडेसु तरुणो पवणपहल्लन्तजलनिबुड्डेहिं,साहाकरेहिं देन्तिव जलञ्जलिं जत्थ पहियाणं	In the spring the young man steps in front of a cascade of rippling water, Helping the traveler carry the torrent with him.
किञ्च घणकिंसुयनवरङ्गयविराइया बद्धपवरमयणहला,पाडलकुसुमा सोहई वसन्तलच्छी नववहुव्व	Some lovely girl, Pretending to be pregnant With a fresh pair of bangles, Lovely girl, Spring is on the horizon, So is the new bride.
अन्नं च बुहसहिओवि हु सूरो कव्वसत्तो वसन्तमाहप्पा,उवभुञ्जिऊण मीणं सम्पइ मेसस्स उक्कॊत्ति	There's a lot of sunshine And the moon looks like a lotus, But when you touch it with your finger It wipes away the whole mess.
ता एरिसे वसन्ते दिसिदिसिपसरन्तपरहुयासद्दे,वित्थरियचच्चरीरवमुहरियउज्जाणभूभागे	There is a spring in the sky, Running from day to day, Like the earth churning with the rays of the sun.
विलसन्ति कामुयजणा अन्दोलिज्जन्ति तरुणजुवईओ,वित्थरइ पडहयरवो पियन्ति वरवारुणिं तरुणा	Delighted are the young men who yearn for pleasure, And the young women who grovel for pleasure.
साहीणपिययमाणं तरुणीणं वल्लहम्मि महुमासे,धम्मपरायणलोएण एत्थ कीरन्ति जत्ताओ	A swarm of bees is at hand, Like a young bridegroom At the time of her wedding. So gather the creepers here, Like people who follow the dharma.
जिणबिम्बाणं भत्तीए तेण एए समागया देवा,सव्वायरेण वेयड्ढसिद्धकूडेसु जत्तत्थं	As long as you worship him, O God of Love, May he guide you all the way.
तत्तो य मए भणियं जइ एवं तो वयंस! अम्हेवि,गन्तूण सिद्धकूडे सासयसव्वन्नुपडिमाओ	Well, my brother - in - law will come, and so will we! My dear, There must be a way.
भत्तीए पणमिऊणं करेसु नियमाणुसत्तणं सहलं,पेच्छामो जिणजत्तं सुयखयरोहेण किज्जन्तं	I will put up with it, my dear, As long as I abide by the rules Of etiquette. But how can I live a happy life If I refuse to bow down?
अह सव्वेहिवि भणियं एवं होउत्ति सुट्ठु ते भणियं,एत्थन्तरम्मि पत्तो मह धाइसुओ बलो नाम	Oh! everyone! My brother - in - law and wife are sleeping soundly. Tell me, my poor girl, The path from here to there.
आगम्म तेम भणियं पिउणा ते चित्तवेग! संलत्तं,एसो हु रयणसञ्चयवत्थव्वो सयलखयरजणो	Come, let us eat and drink together, That is the way of mind!"" ""Here I am,"" ""says the wise man,"" Steady as a log.
न्हाओ विलित्तदेहो सुहनेवत्थो महाविभूईए,चलिओ जिणजत्ताए आसन्ने सिद्धकूडम्मि	Be not dismayed: With pleasure and glory be yours; For the victory is sure to come At the right time.
तेण समं अम्हेवि हु चलिया ता सिग्घमेव आगच्छ,कयण्हाणाइविहाणा जेण समं चेव गच्छामो	As fast as we walk, So slowly do we come; As slow as a bridegroom's pace, So fast do we go.
तव्वयणं सोऊणं नियगेहे आगओ पिउसमीवे,तेवि य मज्झ वयंसा नियनियगेहेसु सम्पत्ता	If you want to sleep peacefully At the same time as your husband, You have to live peacefully.
कयण्हाणाइविहाणो सह पिउणा ताहे पवणगइणा हं,तक्कालुचियं सव्वं गहिऊणं धूवपुप्फाइं	To drink with a spiteful widow Is like sharing a meal with her lover. Everything you want to eat You have to wash with soap.
नागरजणेण सहिओ उप्पइओ खग्गसामलं गयणं,गच्छन्तेण कमेणं दिट्ठं भवणं जिणिन्दस्स	Friend, you have to sing the Kṛṣṇa's name aloud, To go and see what is to be done Is to conquer the world.
वायन्तमउयमारुयमन्दन्दोलन्तधयवडगेहिं,सन्नंव करेमाणं आगमणत्थं जणोहस्स	Vayantama, yama ̄ ya ̄ maruma ̄ mi ̄, mandala ̄ n ̣ a, dhyavada ̄ geya, sannamma ̄ ma ̄ rya karema, a ̄ gamana ̄ tha janohasa.
दुन्दुहिमउन्दमद्दलतिलिमापमुहेण तूरसद्देण,हक्कारन्तेव जणं जत्तासमए जिणिन्दस्स	A man who stares at you, Who turns his face away, With tears streaming down his face, Has a good life in this world.
तत्तो कमेण पत्ता दिसि दिसि नच्चन्तअच्छरानियरं,मणहरगेयझुणीए आणन्दियभवियसन्दोहं	So give me the lotus leaf That does not stick to the nail mark. I will punish you for it If you refuse to bend it As long as you do.
नाणाविहवत्थेहिं कयउल्लोयं मणोहरायारं,विच्छित्तीए लम्बियनिम्मलवरहारओचूलं	Like a coin tossed from the rafters, Like a garland of pearls plucked from a scorpion's beak,
विरइयघणफुल्लहरं विचित्तलम्बन्ततारियाइन्नं,पवरपडिमण्डवेणं उच्छाइयअङ्गणाभोयं	A lonely flock of birds Is scattered all over the place, Like a banner proclaiming the birth of a god.
नीसलतड्डियचन्दायएहिं मण्डियचउक्कियादेसं,फुल्लमयपवरतोरणसोहियमज्झं जिणिन्दगिहं	O moonlit night, Like the bustle of a crescent moon, I will conquer the jingling waters of the God of Love.
तस्स य दुवारदेसे निम्मलजलपूरियाए वावीए,काउण पायसोयं निययवयंसेहिं परिवरिओ	When he offers her a bowl of neem water at the doorstep, She says:"" ""Please, please, go home as usual.
जिणभवणदुवारट्ठियउच्चल्लियफुल्लमालियोहस्स,पुप्फाइं गेण्हन्तो अन्तो विहिणा पविट्ठो हं	A lotus blooms on the roof of your house, You fool, If you want to kiss a woman's cheek I am bound to fall.
पूइय जिणिन्दबिम्बे काउं चीइवन्दणं जहाविहिणा,बाहिं नीहरिओ हं उवविट्ठो खयरमज्झम्मि	Wretched soul, How strange it is to see a woman's face reflected in a mirror, Like a cloud rising from the sky.
वत्ते जिणमज्जणए इओ तओ तत्थ सञ्चरन्तो हं,अवरोप्परदंसियकोउगेहिं सहिओ वयंसेहिं	By the way, man, I'm just passing by. For looking down the road You'd better bear with me.
कत्थइ विलासिणिजणं पेच्छन्तो नच्चमाणयं विविहं,कत्थइ कविवरनिवहं जिणचरियं अहिणवेमाणं	How many luxuries does a person enjoy, How many different kinds of nasty things does a poet enjoy, And how many lifetimes do we waste in idleness?
वीणारवसंवलियं कत्थवि गीयज्झुणिं निसामेन्तो,विरइयविविहायारं कत्थवि य बलिं पलोएन्तो	The plucked strings of the lute quench the thud of the lyre, And the disjointed strings perform the sacrifice.
कत्थइ तरुणनरेहिं दिज्जन्तं रासयं सुणेमाणो,सुरसुन्दरीहिं कत्थइ गिज्जन्तं धवलसङ्घायं	How much youth does a woman need To hear a melody, How much love does a beautiful woman need to hear a clap of thunder?
एवं च जाव कोऊहलेण अवरावरेसु ठाणेसु,हिण्डामि तत्थ भवणे लीलाए समं वयंसेहिं	And go away, my boy,"" said the traveler, ""I will stay there with you for a while. At the same time I will visit you at your house in Leela.
ताव मह माउलसुओ सहरिसमागम्म साइयं दाउं,वज्जरइ भाणुवेगो पभूयकालाओ दिट्ठो सि	So let me tell you, my poor boy, That while the sun is still shining I see the moonlight of the sky.
कुसलं च पवणगइणो पिउभगिणीए य बउलवइयाए?,तत्तो य मए भणियं कुसलं सव्वेसि,अन्नं च	Where are you going? Are you going to tell me what to eat?"" he asked his wife, ""And when will you come home?
एत्थेव आगयाइ इमाइं चिट्ठन्ति भद्द! जिणभवणे,अम्मापिऊण मूलं समागओ तेण सहिओ हं	That's the way it is! Your mother scolded you for coming here. Please, my dear, bear with me as I made love.
सायरमवगụ̄धो सो तेहिं पउत्तिं च पुच्छिओ भणइ,कुसलं मह जणगाणं नागमणं कारणावेक्खं	When he comes home in the evening, He asks him what he wants from his daughter - in - law."" ""Tomorrow I'll have to explain why I hate my husband.
अह सो मए पभणिओ वित्तप्पाया इमा हु जिणजत्ता,सम्पइ पुण अम्हाणं आगच्छसु पाहुणो ताव	Ah, so I have to spend the rest of my life with you, my dear. I will always be your guest.
तो भणइ भाणुवेगो एवं एयन्ति किन्तु निसुणेसु,मह चित्तभाणुपिउणा लहुमागच्छेज्ज इति भणियं	So I said,'Go ahead and do it, but be patient; I think I've got a lot of catching up to do.
ता चित्तवेग! सम्पइ तं चिय नगरम्मि एहि महतणए,उक्कण्ठिओ पगामं जं अच्छइ तुम्ह माउलओ	That's the mood! It's just the way you live in town. Wait a minute, you stupid bastard.
एवं च तेण भणिओ अम्मापीईहिं अब्भणुन्नाओ,भाउसमेओ पत्तो नगरमहं कुञ्जरावत्तं	And he said,"" ""You fool, you fool, The path leads to the town of Kunjaravatta.
तहिंय च चित्तभाणू मं दट्ठूं सुट्ठु हरिसिओ भणइ,सुन्दरमायरियं ते जमागओ अम्ह पाहुणओ	You look at me with such fondness, You turn your back on me, And tell me, darling, How lovely it is To be welcomed by my guests.
निययपउत्तिं सव्वं कहिउं कयभोयणाइवावारो,पत्ताए रयणीए पासुत्तो पवरसयणीए	I'll tell you the whole story in due course: The traveler leaves, And the traveler follows.
तत्थ य पभायसमए लवमाणे तम्बचूलनिउरम्बे,दिट्ठो अदिट्ठपुव्वो एसो सुमिणो मए तइया	At that moment I looked at you with such fondness, As if I were a traveler's son.
किल धवलफुल्लमालं मणोहरं दट्ठु तग्गहट्ठाए,चलिओ हं न य सक्केमि गेण्हिउं तं जया कहवि	Please, tell that girl Jaya, Who after a long search Has reduced the size of her eyes to mere petals, Will not be able to walk again.
केणवि मित्तेण तओ समप्पिया आयरेण मे गहिया,ओलम्बिस्सं गलए किल नियए ताव सा झत्ति	Have you ever smelt iron with a friend's milk? It's as if you've tried to kill an Olympian.
पडिया मह हत्थाओ कत्थवि य गयत्ति नेय जाणामि,ताहे महन्तदुक्खं तव्विरहे मज्झ सञ्जायं	Believe me, I know how to tell a story, But my heart aches And my heart sighs for you.
सुक्कावि मए एसा पुणोवि अमिलाणकुसुमिया विहिया,इय भणिऊणं केणवि कण्ठे विणिवेसिया मज्झ	I will never forget how, when I was dry, The fragrant jasmine bloomed again, Saying this:"" ""My heart swoons at the sound of someone's voice.
ताव पडुपटहझल्लरिकाहलभम्भामउन्दसद्दालं,सोउं तूरस्स रवं झत्ति पणट्ठा महं निद्दा	There you are, Standing on the bank of the river, Sucking in the cool breeze As if it were a waterfall.
तो हरिसविसायड्ढं दट्ठुं सुमिणं विचिन्तियं हियए,किं नाम मज्झ सूयइ अदिट्ठपुव्वं इमं सुमिणं?	So look around you, tell me, What is your name, my sleepy self, That I sleep without seeing you?
का हन्दि! इमा माला विज्जा व सम्पया व मह होज्जा,दिन्ना केणवि नट्ठा पुणरवि लद्धा,न याणामि	Whose hand is it? This garland of jasmine, Wrapped in a blanket, Is my master's ornament. No one has ever plundered it But me.
एवं अणिच्छियत्थो सुविणसरूवस्स उट्ठिओ अहयं,काउं पभायकिच्चं अह सहिओ भाणुवेगेण	And suddenly, with a goodly sigh, I rose to my feet. But for some reason, my friends muttered,"" ""I'm off.
आरụ̄धो पासाए उवरिमभूमीए चित्तसालाए,मणिरयणकोट्टिमम्मी उवविट्ठो मत्तवारणए	And now that you've passed by, Your mind is absorbed in the earth, Like a drunkard climbing up and down the steps of a manirayan kotty.
अह तं पभायदिट्ठं सिट्ठं सुविणं तु भाणुवेगस्स,निच्छइउं नो सक्कइ सोवि हु सुविणस्स सब्भावं	Ah, the beauty of your face, You silly girl, Don't be so naïve As to think you're a gentleman.
चिन्तित्ता सुविणफलं विगप्पसङ्कप्पखित्तनियचित्ता,जा चिट्ठामो अम्हे खणन्तरं तत्थ ठाणम्मि	Thinking is the fruit of good thoughts And thinking is the enemy of bad thoughts. The letter we write Staying there for a while.
