prakrit	english
"""एत्थन्तरे विरोहो,जाओ अइदारुणो रणारम्भो,रावण-वरुणाण तओ,दोण्ह वि पुण दप्पियबलाणं"""	"""Enemies, go and start a forest fire, Ravana and Varuna; the two are bound to collide again."""
"""लङ्काहिवेण दूओ,वरुणस्स य पेसिओ अइतुरन्तो,गन्तूण पणमिऊण य,कयासणो भणइ वयणाइं"""	"""Give it to the lankan elephant, For the wind has blown it out of proportion, For it has struck at the mouth of the hunter."" """""
"""विज्जाहराण सामी,वरुण! तुमं भणइ रावणो रुट्ठो,कुणह पणामं व फुडं,अह ठाहि रणे सवडहुत्तो"""	"""Vijjaharana Sámi, Varuna! You speak Ravana's language, You speak Rāvaṇa's speech, You utter falsehoods, And you speak falsehood. It is he who begets the gods."" """""
"""हसिऊण भणइ वरुणो,दूयाहम! को सि रावणो नामं?,न य तस्स सिरपणामं,करेमि आणाषमाणं वा"""	"""He laughed and said,"" ""Varun, Duyaham! Which is the name of Ravana?"" ""No, not with that word: I swear by it."""
"""न य सो वेसमणो हं,नेय जमो न य सहस्सकिरणो वा,जो दिवसत्थभीओ,कुणइ पणामं तुहं दीणो"""	"""I am not a prostitute, neither am I a woman of birth, nor a man of many talents. Fearful of the day, I will repay you what you give me."""
"""वरुणेणं उवलद्धो,दूओ जं एव फरुसवयणेहिं,तो रावणस्स गन्तुं,कहेइ सबं जहाभणियं"""	"""Varunana is angry, tell me, Whatever you say to him in return, I will tell Ravana,"" she says, ""As far as I am concerned."""
"""सोऊण दूयवयणं,रुट्ठो लङ्काहिवो भणइ एवं,दिवत्थेहि विणा मऎ,अवस्स वरुणो जिणेयवो"""	"""She mutters nonsense, Speaks rudely, Smells like a lame duck, And speaks without saying a word. Nowadays, Varun's victory is certain."" """""
"""एत्थन्तरे पयट्टो,दसाणणो सयलबलकयाडोवो,संपत्तो वरुणपुरं,मणि-कणयविचित्तपायारं"""	"""Here goes the traveler, There goes the donkey, The ox, The bull, And the rich man, The wood - apple farmer."""
"""सोऊण रावणं सो समागयं पुत्तबलसमाउत्तो,रणपरिहत्थुच्छाहो,विणिग्गओ अभिमुहो वरुणो"""	"""When Ravana met his son, The young warrior threw himself on his back, His face turned to that of a hunter."" """""
"""राईवपुण्डरीया,पुत्ता बत्तीसइं सहस्साइं,सन्नद्ध-बद्ध-कवया,अभिट्टा रक्खसभडाणं"""	"""Powder the rice, my son, Thirty-two thousand are ready - bound - Poems, Prakrit songs, Accumulated in the Rakshasa Sabha."""
"""अन्नोन्नसत्थभजन्त-संकुलं हुयवहुट्ठियफुलिङ्गं,अइदारुणं पवत्तं,जुझं विवडन्तवरसुहडं"""	"""Like a flock of elephants, Like flowers on an elephant's back, Like a good fight, Like the pleasures of separation."""
"""रह-गय-तुरङ्ग-जोहा,समरे जुज्झन्ति अभिमुहावडिया,सर-सत्ति-खग्ग-तोमर-चक्काउह-मोग्गरकरग्गा"""	"""Rah-gaya-turang-joha, samre jujjanti aurikahavadya, sar-satti-khagga-tomar-chakauh-mograkaragga."""
"""रक्खसभडेहि भग्गं,वरुणबलं विवडिया''स-गय-जोहं,दट्ट ण पलायन्तं,जलकन्तो अभिमुहीहूओ"""	"""The rakshasa is afraid of the crowd, The treetops are deserted, The elephants are exhausted, The roads are impassable, The rivers are swollen."""
"""वरुणेण बलं भग्गं,ओसरियं पेच्छिऊण दहवयणो,अब्भिडइ रोसपसरिय–सरोहनिवहं विमुञ्चन्तो"""	"""Varun has lost his strength, When he looks at Usuryam he sees Dahavayana, Afraid the rose will turn his back on him - The audience."" """""
"""वरुणस्स रावणस्स य,वट्टन्ते दारुणे महाजुज्झे,ताव य वरुणसुएहिं,गहिओ खरदूसणो समरे"""	"""Varunasa is like Ravana, Vattante darune mahajujjhe, Taveya is like Varunasu, Ghee is like khardusana"""
"""दट्ठ ण दूसणं सो,गहिओ मन्तीहि रावणो भणिओ,जुज्झन्तेण पहु! तुमे,अवस्स मारिज्जए कुमरो"""	""""" ""Don't touch me,"" ""said the angry Raven."" ""Stop being belligerent! You're the only one who should be put to death."""
"""काऊण संपहारं,समयं मन्तीहि रक्खसाहिबई,खरदूसणजीयत्थे,रणमज्झाओ समोसरिओ"""	"""Who's to blame? Time, dear raksha sahib, For wasting away in the mud While the forest fires raged on."" """""
"""पायालपुरवरं सो,पत्तो मेलेइ सबसामन्ते,पल्हायखेयरस्स वि,सिग्धं पुरिसं विसज्जेइ"""	"""Payalpurvaram: So the leaf melts, Everything is in balance, Even the petals of the palm tree, Simply by immersing them in water."""
"""गन्तूण पणमिऊण य,पल्हायनिवस्स कहइ संबन्धं,रावण-वरुणाण रणं,दूसणगहणं जहावत्तं"""	"""Destruction is the remover's business, The winter is long, The forest is barren, Ravana - Varuna rule the roost, And the elephant is the spoil."""
"""पडियागओ महप्पा,पायालपुरट्ठिओ ससामन्तो,मेलेइ रक्खसवई,अहमवि वीसज्जिओ तुझं"""	"""Fallen tree is great, Trapped tree is always tall, Protecting tree is easy, Venerable tree is yours."""
"""सोऊण वयणमेयं,पल्हाओ तक्खणे गमणसज्जो,पवणंजएण धरिओ,अच्छ तुमं ताव वीसत्थो"""	"""Take me in your arms, Hold on tight, Hold onto me by the wind, My love, you'll never see me again."""
"""सन्तेण मए सामिय!,कीस तुमं कुणसि गमणआरम्भं?,आलिङ्गणफलमेयं,देमि अहं तुज्झ साहीणं"""	"""Peace be with me, Samia! How are you going to start the journey? Embrace the fruit of my embrace. I will give it to you."" """""
"""भणिओ य नरवईणं बालो सि तुमं अदिट्ठसंगामो,अच्छसु पुत्त! घरगओ कीलन्तो निययकीलाए"""	"""Tell me, my boy, You're a man of few words, And I agree with you. It's only fair that you stay home, my son."" """""
"""मा ताय! एव जंपसु,बालो त्ति अहं अदिट्ठरणकज्जो,किं वा मत्तवरगए,सीहकिसोरो न घाएइ?"""	"""Don't be so hasty! Shout out, Child, I'm a man of few words. Or get drunk. Stop being a coward?"" """""
"""पल्हायनरवईणं,ताहे वीसज्जिओ पवणवेगो,भणिओ य पत्थिवजयं,पुत्तय! पावन्तओ होहि"""	"""You silly girl, Tell me,"" ""My son, You're going to have to walk a bit longer."" ""Say:"" ""Traveler, you won't be late!"" """""
"""तातस्स सिरपणाम,काउं आपुच्छिऊण से जणणिं,आहरणभूसियङ्गो,विणिग्गओ सो सभवणाओ"""	"""That headgear, That you gave birth to the girl you wanted, That bracelet you used to pull on your thighs, Is a miracle."""
"""सहसा पुरम्मि जाओ,उल्लोल्लो निग्गओ पवणवेगो,सोऊण अञ्जणा वि य,तं सदं निग्गया तुरियं"""	"""Hurry up, you fool, Get out of the way! There's nothing wrong with you. Try to leave now, my dear."" """""
"""अइपसरन्तसिणेहा,थम्भल्लीणा पई पलोयन्ती,वरसालिभञ्जिया इव,दिट्ठा बाला जणवएणं"""	"""Aunt, When you cross each other's path, A weary woman runs after her lover, Like a flood of rain clouds, When one sees a young bull."""
"""पेच्छइ य तं कुमारं,महिन्दतणया नरिन्दमग्गम्मि,पुलयन्ती न य तिप्पइ,कुवलयदलसरिसनयणेहिं"""	"""You look at that girl, You stare at the rafters, You turn your back on her."" The doe is so full of love That she cannot turn her back on you."
"""पवणंजएण वि तओ,पासायतलट्ठिया पलोयन्ती,दूरं उवियणिज्जा,उक्का इव अञ्जणा दिट्ठा"""	"""Though the wind was blowing, There were parrots by her side, She stared into the distance, Unsure how to look."" """""
"""तं पेच्छिऊण रुट्ठो,पवणगई रोसपसरियसरीरो,भणइ य अहो! अलज्जा,जा मज्झ उवट्ठिया पुरओ"""	"""Wait a moment, you silly girl,"" she said, wiping away her tears As she took a bath in the backyard of her husband's house. ""Oh, my! Please, go get me a blanket!"""
"""रइऊण अञ्जलिउडं,चलणपणामं च तस्स काऊण,भणइ उवालम्भन्ती,दूरपवासो तुमं सामी!"""	"""Stay awake, Anjali, stop moving, tell me, You naughty girl, You're a loner!"" """""
"""वच्चन्तेण परियणो,सबो संभासिओ तुमे सामि!,न य अन्नमणगएण वि,आलत्ता हं अकयपुण्णा"""	"""Traveler, all you have to do is look! No need to beg. I'm usually so naïve."" """""
"""जीयं मरणं पि तुमे,आयत्तं मज्झ नत्थि संदेहो,जइ वि हु जासि पवासं,तह वि य अम्हे सरेज्जासु"""	"""As long as you are alive, death will follow, I have no more doubts, But whatever comes of it, I shall overcome."""
"""एवं पलवन्तोए,पवणगई मत्तगयवरारूढो,निग्गन्तूण पुराओ,उवट्ठिओ माणससरम्मि"""	"""And the plowmen, Running on foot, Drunken cowboys, Stupid old men, Standing above the crowd."""
"""विज्जाबलेण रइओ,तत्थ निवेसो घरा-''सणाईओ,ताव चिय अत्थगिरिं,कमेण सूरो समल्लीणो"""	"""Be enlightened, stay indoors -"" ""Go to bed, you naughty girl, Don't go out in the middle of the night."""
"""अह सो संझासमए,भवण-गवक्खन्तरेण पवणगई,पेच्छइ सरं सुरम्मं,निम्मलवरसलिलसंपुण्णं"""	"""Oh! in the twilight of dawn She walks about with high brow, Looking out for the scent of jasmine, Whose face is smeared all over with crimson."""
"""मच्छेसु कच्छभेसु य,सारस-हंसेसु पयलियतरङ्गं,गुमुगुमुगुमन्तभमरं,सहस्सपत्तेसु संछन्नं"""	"""Flesh pierces the turtles, The storks and geese twine themselves around the jasmine, Bees hover around the beehive, The flowers sway in unison."""
"""अइदारुणप्पयावो,लोए काऊण दीहरजं सो,अत्थाओ दिवसयरो,अवसाणे नरवई चेव"""	"""O wretched man, How long has the earth endured? Yet in this day and age There are few men left."""
"""दियहम्मि वियसियाई,निययं भमरउलछड्डियदलाई,मउलेन्ति कुवलयाई,दिणयरविरहम्मि दुहियाइं"""	"""The lamp is poisonous, The bee is plentiful, The apple is juicy, The cucumber is fragrant, The day is long, And the night is long."""
"""अह ते हंसाईया,सउणा लीलाइउं सरवरम्मि,दटुं,संझासमयं,गया य निययाइँ ठाणाइं"""	"""Oh! he laughed, The golden lilies streamed in all directions, Suddenly, at twilight, Gone are the stations of destiny."""
"""तत्थेक्का चक्काई,दिट्ठा पवणंजएण कुबन्ती,अहियं समाउलमणा,अहिणवविरहग्गितवियङ्गी"""	"""Tatthekka chakkai, gaze is like a potpourri of flowers, I am peaceful, non - violent and devoid of violence."""
"""उद्धाइ चलइ वेवइ,विहुणइ पक्खावलिं वियम्भन्ती,तडपायवे विलग्गइ,पुणरवि सलिलं समल्लियइ"""	"""When it rises It rises high, when it recedes It rises low, When it falls low It vanishes, And when it falls again It totters to the ground."""
"""विहडेइ पउमसण्डं,दइययसङ्काऎ चञ्चुपहरेहिं,उप्पयइ गयणमग्गं,सहसा पडिसद्दयं सोउं"""	"""It is the moonlit night outside, The twinkling of an eye with compassion, The middle of the night with singing, Suddenly I fall asleep on the bed."""
"""गरुयपियविरहदुहियं,चक्किं दट्ठ ण तम्गयमणेणं,पवणंजएण सरिया,महिन्दतणया चिरपमुक्का"""	"""Friendship is fickle, Eyes cannot see clearly, Love's arrows pierce through the wind, Sweat drips down one's face."""
"""भणिऊण समाढत्तो,हा! कटुं जा मए अकज्जेणं,मूढेण पावगुरुणा,चत्ता वरिसाणि बावीसं"""	"""Saying,"" ""You fool, hey! Cut me down to the quick. Foolish old man, you clever bastard."" """""
"""जह एसा चक्काई,गाढं पियविरहदुक्खिया जाया,तह सा मज्झ पिययमा,सुदीणवयणा गमइ कालं"""	"""As soon as one has tasted it, One goes from deep to bitter, And then one goes from good to worse."""
"""जइ नाम अकण्णसुहं,भणियं सहियाऎ तीऎ पावाए,तो किं मए विमुक्का,पसयच्छी दोसपरिहीणा?"""	"""If my name be a curse, If my neighbor helps me make love, Am I so helpless, My neighbor is friendless?"""
"""परिचिन्तिऊण एवं,वाउकुमारेण पहसिओ भणिओ,ठूण चकवाई,सरिया मे अञ्जणा भज्जा"""	"""Get to know me and tell me, you silly girl,"" he said, rubbing your chin. ""I'm going to fawn all over again."""
"""एन्तेण मए दिट्ठा,पासायतलट्ठिया पलोयन्ती,ववगयसिरि-सोहम्गा,हिमेण पहया कमलिणि च"""	"""That's why I looked at you, That you looked at me with your hand And held a lotus to protect me, That it was lovely to walk beside you, And that you enjoyed it."""
"""तं चिय करेहि सुपुरिस!,अज उवायं अकालहीणम्मि,जेण चिरविरहदुहिया,पेच्छामि अहञ्जणा बाला"""	"""My dear, you'd better do it! It's only a matter of time before I see you again. For how long can I go on like this In a lonely village?"""
"""परिमुणियकज्जनिहसो,पवणगई भणइ पहसिओ मित्तो,मोत्तूण तत्थ गमणं,अन्नोवायं न पेच्छामि"""	"""I will never forget how you made me feel, My friend, When you passed by I could not help laughing."""
"""पवणंजएण तुरियं,सद्दावेऊण मोग्गरामच्चो,ठविओ य सेन्नरक्खो,भणिओ मेरुं अहं जामि"""	"""The wind has blown the trumpet, The bullock cart is stuck in the mud, The army is standing by, Saying:"" ""I will prevail."" """""
"""चन्दणकुसुमविहत्था,दोण्णि वि गयणङ्गणेण वच्चन्ता,रयणीए तुरियचवला,संपत्ता अञ्जणाभवणं"""	"""Sandalwood flowers apart, The two can be seen together on the veranda, The wife with the trumpet flute, Wealth unknown."""
"""तो पहसिओ ठवेडं,घरस्स अंग्गीवए षवणवेगं,अन्भिन्तरं पविट्ठो,दिट्ठो बालाऎ सहस त्ति"""	"""So get ready for the thrill of being waved at, To hear the rattle of the housewife's breasts, To purify your mind, To gaze at your neighbor's face."""
"""भणिओ य भो! तुम को?,केण व कज्जेण आगओ एत्थं?,तो पणमिऊण साहइ,मित्तो हं पवणवेगस्स"""	"""Say,"" ""Who are you?"" ""For what reason are you standing here? Please, my friend, help me find a way."""
"""सो तुज्झ 'पिओ सुन्दरि!,इहागओ तेण पेसिओ तुरियं,नामेण पहसिओ हं,मा सामिणि! संसयं कुणसु"""	"""So you, my pretty girl! Let that passion of yours find a place in my heart. Name me, my dear. Don't mess with me!"" """""
"""सोऊण सुमिणसरिसं,बाला पवणञ्जयस्स आगमणं,भणइ य किं हससि तुमं?,पहसिय! हसिया कयन्तेणं"""	"""You handsome man, Child, tell me,"" ""Your presence is welcome."" ""Why are you laughing? Laughing, you fool! How can one help laughing?"""
"""अहवा को तुह दोसो?,दोसो च्चिय मज्झ पुवकम्माणं,जा हं पियपरिभूया,परिभूया सबलोएणं"""	"""Ahava, who is to blame for you? Blame me, my poor girl, For going beyond what is acceptable To those who are reasonable."""
"""भणिया य पहसिएणं,सामिणि! मा एव दुक्खिया होहि,सो तुज्झ हिययइट्ठो,एत्थं चिय आगओभवणे"""	"""Tell me, Friend! Don't be so sorrowful. Stop being angry at yourself. This is the way to start a fire."" """""
"""कच्छन्तरट्ठिओ सो,वसन्तमालाऎ कयपणामाए,पवणंजओ कुमारो,पवेसिओ वासभवणम्मि"""	"""Look at that tree in the mud, Spring garland on the lotus bud, Spring jasmine on the potter's head, The neighbor on the housetop"""
"""अब्भुट्ठिया य सहसा,दइयं दठूण अञ्जणा बाला,ओणमियउत्तमङ्गा,तस्स य चलणञ्जली कुणइ"""	"""Look at her breasts Suddenly, Look at the indecent expression on her cheeks, Sound like a plaything,"" he said."
"""पवणञ्जओवविट्ठो,कुसुमपडोच्छइयरयणपल्लङ्के,हरिसवसुब्भिन्नङ्गी,तस्स ठिया अञ्जणा पासे"""	"""Proud girl, Look! There she is, Like a flock of parrots Hanging down from the rafters, Lovely looking girl, Standing by your side In the dark."""
"""कच्छन्तरम्मि बीए,वसन्तमाला समं पहसिएणं,अच्छइ विणोयमुहला,कहासु विविहासु जंपन्ती"""	"""Come on, you quivering bee, Spring garland falling at the same time, Lovely woman, How can you juggle different vows?"""
"""तो भणइ पवणवेगो,जं सि तुम सासिया अकज्जेणं,तं मे खमाहि सुन्दरि!,अवराहसहस्ससंघायं"""	"""So tell me, you naughty girl, What you think you are trying to say to your mother - in - law? It's true, She is a beauty without a secret."" """""
"""भणइ य महिन्दतणया,नाह! तुमं नन्थि कोइ अवराहो,सुमरिय मणोरहफलं,संपइ नेहं वहेज्जासु"""	"""You fool, Don't be so naïve! No one will stop you, my dear. It's the nectar of the jasmine's pearl. I will not part with it."" """""
"""तो भणइ पवणवेगो,सुन्दरि! पम्हुससु सबअवराहे,होहि सुपसन्नहियया,एस पणामो कओ तुझं"""	""""" ""You fool,"" ""he said."" ""Everyone is happy! It's your own doing, darling! This is the way of making love."""
"""आलिङ्गिया सनेह,कुवलयदलसरिसकोमलसरीरा,वयणं पियस्स अणिमिस-नयणेहि व पियइ अणुरायं"""	"""An embrace is affection, A hug is a blessing, A kiss is a curse, A drink is an indulgence."""
"""घणनेहनिब्भराणं,दोण्ह वि अणुरायलद्धपसराणं,आवडियं चिय सुरयं,अणेगचडुकम्मविणिओगं"""	"""Love blossoming, Both bursting at the seams, Like the rays of the sun rising from the sky."""
"""आलिङ्गण-परिचुम्बण-रइउच्छाहणगुणेहि सुसमिद्धं,निबवियविरहदुक्खं,मणतुट्टियरञ्जियजहिच्छं"""	"""Hugs, kisses, longings, Virtuous mixtures of virtues, Sorrow without strife, Like the rays of a rainbow on the heart."""
"""सुरतूसवे समत्ते,दोणि वि. खेयालसङ्गमङ्गाइं,अन्नोन्नभुयालिङ्गण-सुहेण निदं पवन्नाइं"""	"""All is well, my dear, The twosome are playing games, And the other two are making love - A sound sleep awaits them."""
"""एवं कमेण ताणं,सुरयसुहासायलद्धनिद्दाणं,किंचावसेससमया,ताव य रयणी खयं पत्ता"""	"""And the tender breasts, Lying snug in the sun, Slept for a while, Yet the wife could not help laughing."""
"""रयणीमुहपडिबुद्धो,पवणगई भणइ पहसिओ मित्तो,उट्टेहि लहुं सुपुरिस!,खन्धावारं पगच्छामो"""	"""The hunter's bow is bowed, The shepherd's crow is hoisted, And his wife is carried away, Like an ox in a manger."""
"""सुणिऊण मित्तवयणं,सयणाओ उठ्ठिओ पवणवेगो,उवग्र̥हिऊग कन्तं,भणइ य वयणं निसामेहि"""	"""Listen, you gossiper, Stand up straight, walk slowly, Hold your breath, Say what you have to say."""
"""अच्छ तुमं वीसत्था,मा उबेयस्स देहि अत्ताणं,जाव अहं दहवयणं,ठूण लहुँ नियत्तामि"""	"""Well, you're right, don't be so hasty. I'm off to burn my body. But I'll make up my mind."""
"""तो विरहदुक्खभीया,चलणपणामं करेइ विणएणं,मम्मण-महुरुल्लावा,भणइ य पवणंजयं बाला"""	"""So fearful of separation, Doing your best to weave a pattern, Mamman - mahurullah, Say:"" ""Blessed is the wind that blows."" """""
"""अजं चिय उदुसमओ,सामिय! गब्भो कयाइ उयरम्मि,होही वयणिज्जयरो,नियमेण तुमे परोक्खेणं"""	"""It's high season today, Sammy! But how high can you go? You have to abide by the rules."" """""
"""तम्हा कहेहि गन्तुं,गुरूण गब्भस्स संभवं एयं,होहि बहुदीहपेही,करेहि दोसस्स परिहारं"""	"""Whatever you say, go away; It must be the case with your master's grave."" """""
"""अह भणइ पवणवेगो,मह नामामुद्दियं रयणचित्तं,गेण्हसु मियङ्कवयणे!,एसा दोसं पणासिहिइ"""	"""Oh! you fool, My good name and generous heart. Please, my dear, speak plainly! Such is the punishment of sin."""
"""आपुच्छिऊण कन्ता,वसन्तमाला य गयणमग्गेणं,निययं निवेसभवणं,पहसिय-पवणंजया पत्ता"""	"""Look at you quivering, Spring garland singing, Destiny investing itself, Leaf tossed by the wind."""
"""धम्मा-'धम्मविवागं,संजोग-विओग-सोग-सुहभावं,नाऊण जीवलोए,विमले जिणसासणे समुज्जमह सया"""	"""Dharma -"" ""Dharma is the path of enlightenment, Happiness - dissolution - sorrow - ecstasy, The tongue is the flame of life, The flame of victory animates all beings."" """""
"""इय पउमचरिए पवणंजयअञ्जणासुन्दरीभोगविहाणो नाम सोलसमो उद्देसओ समत्तो"""	"""Praise be to the plowman's name, Which, like the river, Brings pleasure to all beings, Is the essence of peace."""
"""केत्तियमेत्ते वि गए,काले गब्भप्पयासया बहवे,जाया विविहविसेसा,महिन्दतणयाऎ देहम्मि"""	"""Gone are the days, Gone the nights, And the nights drifting with excitement, As long as you don't have to travel far."""
"""पीणुन्नया य थणया,सामलवयणा कडी य वित्थिण्णा,गब्भभरभारकन्ता,गई य मन्दं समुबहइ"""	"""Drink or suck, Hold on tight or squirm, Load up on weight, Go and slow down."" """""
"""एएहि लक्खणेहिं,मुणिया पवणंजयस्स जणणीए,भणिया य जायगब्भा,पावे! कन्ते पउत्थम्मि"""	"""Oh! what a traitor! Sage, tell me what you think: The birth of Pawan's daughter - in - law Is the doing of the land."" """""
"""काऊण सिरपणामं,कहेइ षवणंजयागमं सबं,मुद्दा य पच्चयत,तह वि य न पसज्जई सासू"""	"""Who is going to tell me what to do,"" said the mother - in - law, Reflecting on her arrival at the fair, As if the matter were purely political?"
"""भणइ तओ 'कित्तिमई,जो न वि नामं पि गेण्हई तुझं,सो किह दूरपवासं,गन्तूण पुणो नियत्तेइ?"""	"""You who say,"" ""How can I be if I don't say your name?"" ""What do you mean by"" ""Long distance"" ""? """
"""धिद्धि! त्ति दुट्ठसीले!,निययकुलं निम्मलं कयं मलिणं,लोगम्मि गरहणिज्ज,एरिसकम्मं जणन्तीए"""	"""Dhiddhi! You fool! How stupid of you! To garland a bunch of mangoes With your own hands Would be cruel."" """""
"""एवं बहुप्पयारं,उवलम्भेऊण तत्थ कित्तिमई,आणवइ कम्मकार,नेह इमं पियहरं सिग्धं"""	"""And what's that on the lotus bud? It looks like a lotus Blossom, But man is a hard worker. Now let's get this straight."" """""
"""लद्धाएसेण तओ,समयं सहियाऎ अञ्जणा तुरियं,जाणम्मि समारूढा,महिन्दनयरामुहं नीया"""	"""Take it easy, Time will help you out, Don't be so hasty, You'll have to face the arrows of the God of Love."""
"""संपत्ता य खणेणं,पावो मोत्तूण पुरवरासन्ने,खामेऊण नियत्तो,ताव य अत्थंगओ सूरो"""	"""Wealth is to be mined, pearls are to be worn on the forehead, renunciation is for the sake of renunciation, but falsehood is the essence of true love."""
"""जाए तमन्धयारे,बाला परिदेविऊण आढत्ता,हाहकारमुहरवा,दस वि दिसाओ पलोयन्ती"""	"""Go to her heart, Childhood is at hand, The moonlight of ecstasy, Running in ten different directions."""
"""भणइ य वसन्तमाले!,पावं अइदारुणं पुराचिण्णं,जेणेस अयसपडहो,पुहइयले ताडिओ मज्झं"""	"""It's spring!"" said the farmer, ""A good old man, Who has grown so thin On one occasion That he completely exhausted his supply of water."""
"""एक चिय जाव न वी,दुक्खं वोलेइ जणियषियविरहं,ताव य उवट्ठियं मे,बीयं अववायसंबन्धं"""	"""One does not know what to eat, The worse the sorrow, The more separated one is from one's relatives, So long as one is awake, The seed is of non - existence."""
"""किं मज्झ पयावइणा,इमं सरीरं अलद्धसुहसायं,बहुदुक्खसन्निहाणं,जाणन्तेणेव निम्मवियं?"""	"""What makes me wretched, Such a body full of joys and sorrows, If you know how to forgive?"""
"""भणइ य वसन्तमाला,बाले! किं विलविएण रण्णम्मि?,पुवकयं निम्मायं,अणुहवियचं अविमणाए"""	"""I beg of you, young man, Why waste your time in vain? It's the nectar of a flower That makes a forest seem empty."" """""
"""कयपल्लवोवहाणे,वसन्तमालाऎ विरइए सयणे,सुबइ खणलद्धनिद्दा,पडिया चिन्तासमुद्दम्मि"""	"""Like a river in spate, Like winter garlands strewn on the banks of a river, Like a good man's sleep: Like a pond filled with water."""
"""सूरुग्गमम्मि तो सा,सहीऎ समयं कुलोचियं नयरं,पविसन्ती दीणमुही,पडिरुद्धा दारवालेणं"""	"""It's early morning, Cool breeze blowing in at the right time, Spring is fast approaching, And the doorkeeper is standing in front of the door."""
"""पडिपुच्छियाऎ सिटुं,वसन्तमालाऎ दारवालस्स,पवणंजयमाईयं,सर्व चिय अञ्जणागमणं"""	"""Fallen lotuses, spring garlanded doorkeepers, Spring is in full swing, Everything's up for grabs."""
"""अह सो वि दारवालो,सिलाकवाडो त्ति नाम गन्तूणं,तं चेव वयणनिहसं,महिन्दरायस्स साहेइ"""	"""Ah! the doorkeeper! But the name of the silakwadar is lost: It is like playing the flute to the God of Love."" """""
"""जं दारवालएणं,सिटुं दुहियागमं सअववायं,तं सोऊण महिन्दो,अहोमुहो लजिओ जाओ"""	"""One who is at the door, Sitting in silence all day, Slender as gold, Ahomu, be ashamed."""
"""रुट्ठो पसन्नकित्ती,महिन्दपुत्तो तओ भणइ एवं,धाडेह पावकम्मा,बाला कुलदूसणो एसा"""	"""Root is a sweetwood tree, The mango flower speaks for itself, And the paddy field is grass - grown."" ""Child, this is how the grasshopper destroys the grass."""
"""नामेण महुच्छाहो,सामन्तो भणइ एव न य जुत्तं,दुहियाण होह सरणं,माया-वित्तं महिलियाणं"""	"""By name the bee hides, By nature the landowner speaks, And by nature he does not speak. By duality the stream is obtained, By magic the wealth of women."""
"""अञ्चन्तनिट ठुरा सा,केउमई लोयधम्मकयभावा,निदोसा एस पहू!,बाला निद्धाडिया तीए"""	"""Aunt, Why should I waste my time In this damned world? It's the poor girl! The boy is already dead."" """""
"""भणइ य महिन्दराया,पुवि पि मए सुयं जहा एसा,षवणंजयस्स वेसा,तेण य गब्भस्स संदेहो"""	"""Say,"" ""Your Highness, The way I sleep is just like that."" ""Don't be alarmed: It's just the way you sleep."""
"""मा होहिइ अववाओ,मज्झं पि इमाऎ संकिलेसेणं,भणिओ य दारवालो,धाडेह लहुं पुरवराओ"""	"""Don't be alarmed, mother - in - law! Tell that to the doorkeeper,"" ""The door is locked."" """""
"""तो दारवालएणं,लद्धाएसेण अञ्जणा तुरियं,निद्धाडिया पुराओ,सहीऎ समयं परविएसं"""	"""So you gatekeeper, Don't be alarmed: Time is fleeting, my poor man."" """""
"""सुकुमालहत्थ-पाया,खरपत्थर-विसमकण्टइल्लेणं,पन्थेण वच्चमाणी,अइगरुयपरिस्समावन्ना"""	"""Succulent palms - found, Weeds - scattered, Wet - smeared with mud, The path is slippery, Like a river in spate"""
"""जं जं सयणस्स घरं,वच्चइ आवासयस्स कज्जेणं,तं तं वारेन्ति नरा,नरिन्दसंपेसिया सबं"""	"""Whatever the scientist's house, Whatever the housewife's business, That he does not mind at all. It is the relative of the wealthy gentleman."""
"""एवं धाडिज्जन्ती,सबेण जणेण निरणुकम्पेणं,घोराडविं पविट्ठा,पुरिसाण वि जा भयं देइ"""	"""And the poor girl, Everyone is innocent, The traveler is pious, Even men give cause for fear."""
"""नाणाविहगिरिपउरा,नाणाविहपायवेहि संछन्ना,महई अणोरपारा,नाणाविहसावयाइण्णा"""	"""A coin tossed by a farmer, A coin dropped by a traveler, A bee sniffed at a man Who had passed by without a coin."""
"""वाया-''यवपरिसन्ना,तण्हाऎ छुहाऎ पीडियसरीरा,एगुद्देसम्मि ठिया,करेइ परिदेवणं बाला"""	"""Via -"" ""You silly girl, Touching your breasts, Standing here beside you, Doing your best to please the God of Love."" """""
"""हा कट्ठ चिय पहया,विहिणा हं विविहदुक्खकारीणं,अणहेउवइरिएणं,के सरणं वो पवज्जामि?"""	"""Oh! the tightrope walker, The widower is a man of many sorrows, Unhappy travelers. Who am I to cross That path?"""
"""भत्तारविरहियाणं,होइ पिया आलओ महिलियाणं,मह पुण पुण्णेहि विणा,सो वि हु वइरीसमो जाओ"""	"""Being absent from work, Being dear to all women, Is like being absent without a husband. Even so, I am away for the winter."""
"""ताव च्चिय हियइट्ठा,माऊण पिऊण बन्धवाणं च,जाव न धाडेइ पई,महिला निययस्स गेहस्स"""	"""There you go, Silent man, Drinking wine and making love, Not shying away from it: It's the nature of women to be jealous."""
"""ताव सिरी सोहग्गं,ताव य गरुयाउ होन्ति महिलाओ,जाव य पई महग्धं,सिणेहषक्खं समुबहइ"""	"""Be nice to yourself, be nice to other women, be courteous to each other, be affectionate and affectionate."""
