prakrit	english
दीहं दीहरम आययम अहिउत्तो उज्जओ य उज्जुत्तो,कल्लो सत्थो य पडू हढो य मड्डा बलामोडी	The day is long, the morning is bright, the afternoon is long and the evening is long.
पउणं निरायमुज्जुयमोलइयं परिहियं पिणद्धं च,अवरिल्लम उत्तरिज्जं उयट्ठी उच्चओ नीवी	Love is immutable, Love is pure, Friendship is boundless, The heights are bound to increase, And the low is bound to decrease.
दुद्धियम अलाबु तुम्बं निबन्धणं कारणं नियाणं च,विलओ सूरत्थमणं सङ्खोहो सम्भमो तासो	Meditate, forgive and forgive, For if you refuse to meditate, There is no hope.
उल्लूरियम उक्कडियं जङ्घियमोसिङ्घियं च अग्घायं,निव्विट्ठं उवहुत्तं तिरोहियं पिहियम अन्तरियं	Ulluriyam ukkadiyam, jhangiyam moshingyam, agghayam, nivvitham uthattam, tirohiyam, pyhiyam antaryam.
उद्दालियम अच्छिन्नं अक्खित्तं अञ्छियं च कड्ढिययं,पन्नाडिययं परिहट्ठियं च ओसरियम ओसक्कं	Pride and dishonor, pride and vanity, Pride and deceit, Love and falsehood are the pleasures of love.
उत्थल्लियम उच्छलियं पच्छाइयनूमियाĩ वइयाइं,निद्धाडिययं नीणियमोहीरन्तं च सीयन्तं	Rising, rising, and setting are the pleasures of the west. Standing, low and bowed, They last only for a moment.
उन्नालियम उन्नामियम उवगयम उवसप्पियं च अल्लीणं,चुण्णइयं चुन्नाहयम उच्चिडिमं मुक्कम अज्जायं	Unnalayam unnamayam uvagayam uvasappiam illinam, chunnaiyam chunnahayam uchidimam mukkam ajjayam.
उद्धङ्कयम ऊसवियं फुडियं फलियं च दलियम उद्दरियं,संवॆल्लियं मउलियं परिहायं दुब्बलं झीणं	Udhankayam usvayam, fudiyam phuliyam, daliyam udadariyam, samveliyam mauliyam pariahayam, dubbalaam jheenam.
मुसुमूरिययं चुण्णियम उड्डिहिउक्खोडियाĩ उक्खित्तं,मुरुमुरियं तूरुइयं उन्नुइयं भुक्कियं जाण	Bees munch on raisins, bees fly, crickets fly, peacocks twitch, parrots trumpet, and gnats bark.
अवचियम उच्चिणियत्थे तडियं तड्डविययं विरल्लिययं,उव्वमियं उग्गिलियं छुहाइयं भुक्खियं छायं	Undisturbed, When high and dry, When thin and sparse, When low and high, When shallow and shallow, When dark and shadowy.
ताडियम आओडिययं निसुयं आयण्णियं निसामिययं,पज्जत्तं च पहुत्तं पणामियं दिण्णम उवणीयं	Tadyam aadiyam nisuyyam aayanam nisamiyyam, pajattam prabhutham panamiyam dinam unniyyam
सन्दिद्धं संसइयं घोलियढुण्ढुल्लियाĩ भमियत्थे,सन्दिट्ठं अप्पाहियम उल्लं तित्तं च तण्णायं	Suspicious samsara is like a thicket of mud on the ground, Suspicion is like an endless stream of tears.
रङ्खोलिरं पहोलिरम उव्वॆल्लं पसरियं पयल्लं च,सङ्कोडियं निउञ्चियम उत्तेजिययं च तोरवियं	Colourful jasmine, When it blooms, Spreads and blooms all over; Powdery neonchium, when it is hot, Stimulates the fire
ऊसित्तं ओलित्तं पयारियं वञ्चियं च वेलवियं,उब्भालियम उप्पुणियं लहुइयमोहामियं तुलियं	Ustithum ulitum payarum venkium veluvium, Ubbhalium uppinium lehuimohamium tulium.
पडिवन्नम अब्भुवगयं चिद्दवियं विउडियं विणासिययं,अइसइयं च विसेसियम उम्मुट्ठं पुञ्छियं फुसियं	Padi vannam abhuvagayam, chiddaviyam, vidyadam, vunasiyam, and speciality, ummutham, punshiyam, phusyam.
विक्खित्तयं पइण्णं खित्तं निग्घत्तियं च आइद्धं,उग्गाहियम उच्चालियम अङ्कुसइयम अङ्कुसायारं	Stupid girl, The road is bumpy and slippery, The roads are bumpy, The paths are steep and the roads are impassable.
आवडियं अब्भिडियं अहिड्डयं पीडियं परद्धं च,पम्हुट्ठं विम्हरियं चुलुचुलियं फन्दियं फुरियं	Awdium abvidium, Ahiddium pedium, Pardum pardum, Vimharium chulluchulium fundium furium.
भट्ठं फिडियं चुक्कं परिहूयं अहिलियं पराहूयं,परिदेवियं विलवियं विरोलियं मन्थियं महियं	The hearth, the fiddle, the chokha, the plow, The field, the pastime, The goddess, the flower, The bee, the bee.
धंसाडियं विमुक्कं गुण्डियम उद्धूलियं च धूसरियं,अक्कोसियं च सवियं भरिउल्लट्टं च वोसट्ठं	Dhansadiyam vimukkam, gundiyam, udhulyam, dhursariyam, akkosiyam, saviyam and bhariyullattam are all the same.
ओइण्णं ओयरियं गविट्ठमण्णेसियं विमग्गिययं,रेयवियं सुण्णइयं निमियं निहियं च निक्खित्तं	There is the wind, The rain, The frost, The sleet, The fire, And the fire.
भरियं लढियं सुमरियम ओसद्धं पाडियं निसुद्धं च,निसुढियम अक्कन्तभरोणयम उब्भडवेसं च उव्विव्वं	Full of struggle, Sumariyam was hot, dry and scorched was dry; without difficulty, unbroken and overflowing was the way to go.
समुहागयमोसरियं बिन्दुइयं कणइयं कणायण्णं,विरमालियं विहीरियमोरालिययं च मालिययं	Group songs: Moseriam, bindu, kanyanam, viramalyam, vihiriamoraliam, maliyam
तणुईकयम उल्लिहियं कप्परियं दारियं च निब्भिण्णं,उड्डीणं उप्पइयं जूरियम उत्तम्मियं नडियं	The grass is thin, The onions are white, The cucumbers are sweet, The rivers are salty, The flies are loud, The jewels are sharp, And the jasmine is brilliant.
नीहरियं निग्गिण्णं बद्धं सन्दाणियं नियलियं च,ऊयट्ठं वासहयं महमहियं निग्गयामोयं	The blue sky is closed, The evening sky is blue, The sky is white, And with it the stream of glory.
गुम्मइयं संमूढं फालियम ओरम्पियं च ओरत्तं,कज्जलइयं कसणियं कयपरिवेसं परिक्खित्तं	Gummaiyam samudra phalliyam orampiyyam orattam, Kajjalayam kasaniyam kayiparivesham parikshithyam.
वेढिययं परियालियम उत्थरिओवग्गियाĩ अक्कन्तं,परिलीणं च निलीणं गन्धुग्गिरणंमि निम्महियं	A creeper is like a pearl That has been plucked out of the eaves And stuck in the mud, Like a fragrance of nectar That does not wither.
निव्वडियं निम्मायं दाविययं दंसियं च दक्खवियं,तिक्खालियं निसायं पुलुट्ठयं पउलियं दड्ढं	The plowman's son is half dead, The hunter's daughter is two, And the hunter is one.
पल्हत्थियम उल्लण्डियम उच्छुण्णं मद्दियं च निद्दलियं,पेसवियं पट्ठवियं घडियं लग्गं च संसत्तं	Palhatthiyam ullandiyam uchuna madhyamam niddalyam, peshaviyam pathaviyam ghariyam lagnam samstam.
पयलाई ओहीरइ सक्कइ चयइ य तरेइ पारेइ,अव्वो छिन्नं वुच्छं सम्पइ इक्कक्कम अहिहाणं	A traveler knows what's best, chooses what he can afford, and only then can he see it all.
करडा कुञ्जरगण्डा आलाणो हत्थिबन्धणक्खम्भो,करिबन्धणम अक्खायं उवओ वारणमओ दाणं	A black girdle is like a clenched fist, Like a hand binding a young stag; Like a knot fastened around its neck, Like the grain of a windmill.
रवम अलसं कलमञ्जुलम ओरल्लिं महुरदीहरं जाण,सुइविरसं गद्दब्भं च गग्गरं कण्ठदरखलियं	Ravam, lazy kalamanjulam, Or know the pleasures of the scent of jasmine: I have seen the needle - poisoned jugular vein Through the girdle of my throat.
ओऊलं पालम्बं हरियन्दणम अमरचन्दणं जाण,जच्चतुरङ्गं भायलम आयावलयं अरुणतावं	Oolum palamba, Hariyandanum, immortal sandalwood, Jachchaturanga, Bhailam, Ayavalum, Arunatavum.
सीमन्तियं दुहावियम अपच्छिमं चरमम उद्धुरं उच्चं,वायणयं च पहेणयम इङ्गाली उच्छुगण्डीरी	Seemantiyam duhaviyam, abhinayaam, kshatramam, chaturama, utturaam, vayanayam, pahenayam, angali, uchchugandiri.
विसढं विसमं वियलियम उच्चत्तं कत्तियासिणा सरओ,सिसिरो फग्गुणमाहो हेमन्तो पोसम अग्गसिरो	Wretched twigs, Valiyam heights, Scorched arrows, Sesame seeds, Fragrant jasmine, Possum of henna, Are the fires of fire.
दुप्परियल्लम असक्कं पुक्काओ अलियपोरुसालावा,पञ्जायं पिण्डलइयमुऊ रिऊ चॊत्तओ तॊत्तो	Duparellam askum, Pukkam pukkao, Aliya porusalawa, Panjayam pindale, Muyu riyu, Chotto toto
उवयारो पुप्फबली कुसुमङ्कालिञ्जणीऎ ताविच्छं,जवसं गवित्तम उलवी वीरणम ओलावओ सेणो	The plowman's wife is as eager to taste the fresh nectar As the plowwoman's husband.
अग्गक्खन्धो अणियं पाडुच्ची तुरयदेहपिञ्जरणं,गरलं विसं विसाणं सिङ्गं रज्जू वरत्ता य	Fire, goose pimples, The twine of the trumpet, The tangle of trumpets, The bow of the flute, And the string of the lion.
जगलं पिङ्गलसरओ बिण्ठसुरा पिट्ठखउरिया मइरा,हिज्जो कल्लं निव्वं पडलं काहिल्लिया तवओ	It's the peacock peeping out of the hole in the tree, Chasing after the stag, Who said:"" ""Tomorrow I'll fall at your feet.
अणुरोहो दक्खिण्णं लग्गणओ पडिहुओ दरं अद्धं,हीरइ जं आणन्दे वत्थं तं पुण्णवत्तं ति	Face to face, Eyes to the right, Feet to the left, Heeray, whatever you bring, That's perfection.
सञ्जवियं सङ्गोवियम अणुहूयं माणियं सुई वेओ,पासायस्सोवरि जा साला सा चन्दसालत्ति	Sanjevyam sangovyam anuhume maniam sui veyo, Pasayesvaram ja saala sa chandasaalatti.
निब्भरम अइसयभरियं पत्थरियं अत्थुयं छडा छण्टा,रोसेणं उण्हिक्कं वयणं जं तं थुडङ्किययं	Nibhramam is a mass of stones strewn all over the place, Cutting through the gaps in the earth As if it were a bunch of reeds.
साहिज्जं अत्थारो हिरिबेरो बालओ भिसी सारी,जं पिच्छइ तं वञ्छइ जो सो जम्पिच्छओ भणिओ	Friend, the earth trembles, The hair grows thin, And what's slippery is the desire of the hunter To say what he likes.
पच्चाएसं दिट्ठन्तम ऒज्झरं निज्झरं दुहं दुक्खं,कयगण्ठि थणोवरि विरइयंसुयं गिन्धुयं जाण	I have never seen such a heavy weight, Such agonizing pain, So long have I known so many different kinds of swallows Apart from one breast.
पडिमा पडिबिम्बं कज्जवो कयवरो वियाणम उल्लोवो,उभओ वासुत्थल्लणम उच्चत्तवरत्तयं भणियं	Whether it's mud on the ground or bamboo shoots on the wind, I speak from a high position.
रिक्कं रित्तं पत्ताĩ भाइणाइं सिरिद्दहो पविया,मुहविक्कोणो छिच्चॊल्लउत्ति जो निन्दणत्थंमि	Wait a moment, my brothers and sisters,"" said the doe, squeezing the tip of my lip As if to condemn it.
दिट्ठं विहावियं मिण्ढियाऒ अविलाऒ सेरिही महिसी,परिपासउत्ति छॆत्ते जो पुरिसो सुयइ राईए	When he sees you He can only smile, And when he sees a mermaid run up to you He falls asleep on his back.
घुसिणं कुङ्कुमम उक्का चुडुली खाणी खणी कुढं कूवं,उच्छण्टउत्ति तुरिययरचोरियाहत्थवावारो	Jump into the kumkum, peep into the pit filled with gooseflesh, Jump out of the hole in the mud, Stir in the trumpetflowers of the hunter's bow.
बद्धं सङ्गिल्लं तणुरुहाĩ रोमाĩ चित्तओ दीवी,हुत्तवयं जस्सन्ते सुव्वइ तं तस्स सुमुहत्ति	A lamp brightens the mood of a woman in love, Like the rays of the sun That illuminate her whole being.
कूलं तीरम असोओ कङ्कॆल्ली रञ्जणो अलिञ्जरओ,खुन्नं चमढियमूढा परिणीया मिहुणयं जुयलं	Cool arrows, such as these, Are a repugnant ornament to a skeleton."" The pariah's wife has gambled away her young skin.
उय पिच्छ धरइ जीवइ दुच्चं दूअत्तणं दिसा आसा,सङ्खायं थीणं सन्दणो रहो सारही सूओ	Life goes on, The wicked messenger returns, The good days are over, The days are numbered And the nights are long.
रोसाणियं मसिणियं वणं पहारो पयामम अणुपुव्वं,लञ्चा उक्कोडा सारहं महुं बाहिरं बाहिं	Rossaniyam, masiniyam, vaanam, paadamam, anupuvvam, lancha, ukkoda, sarum, beehive, are outside the house.
वुत्थो वसिओ वत्थी अवाणम आहोरणो गयारोहो,खत्तं खन्नं साहू सुयणो खेयालुओ असहो	A man who lives alone Can eat only grass, And a man who sleeps alone Can drink only wine.
लहुदारु किलिञ्चं मन्थरा कुसुम्भी तुरङ्गिया वडवा,सङ्खो कम्बू गेयं गन्धव्वं बन्धणं बिण्टं	The plowman's son asks how the cotton grows, And the farmer's daughter says:"" ""It grows on the lotus."" ""The bamboo shoots are fragrant and need no binding.
सीमा मेरा वासं वुट्ठी हालाहलो य बम्भणिया,कारू सिप्पी करहो कमेलओ रोहिओ रॊज्झो	The limit of my existence Is only the plowman's yard, Or the farmer's field, Or is it the blacksmith's rose?
केऊरम अङ्गयं विड्डुमं पवालं कणेट्ठिया गुञ्जा,झाडं कुडङ्गओ कलुसम आविलं सित्थयं मयणं	Whose limbs are twisted, Whose feet are bristling with gooseflesh, And whose limbs are bowed by the axe of pride.
बुक्का मुट्ठी सग्गहम उवरत्तं लॊट्ठयं सुवन्तं च,परतीरं पारं अट्ठयक्कलिं जाण कडिखम्भं	A handful of raisins, A large bunch of lotuses, A good pair of sesame seeds, And on the other hand, A bunch of acacia flowers.
लोहं कालायसम उम्मुयं अलायं विसेसओ तिलओ,कोणो लउडो जउणा कालिन्दी गज्जिअं थणियं	Lohe kaalayasam ummuyum alayum bhesao tilao, kaun ka ladoo jawan kaalindi gajjiyan breastiyum.
दुव्वा हरियाली कॊट्ठओ कुसूलो कडुच्छुओ दव्वी,भे तुब्भे कुल्लडयं कोडयम अप्पुल्लयं निययं	Dua hariyali kotha, kusula, kaduchchu, davvi, bhe tubhe kulladayam, kodayam, appullayam niyayam.
डोला पिङ्खा मायणिहया झला पाउसागमो झञ्झा,दुट्ठो कली पयङ्गो सलहो कलहाइयं रडियं	A flock of peacocks Jumps from the sky In the cool of the rain, Seems to scream loudly As if it were a festival.
साहरियं साहट्ठियम अंसो भाओ पिहाणिया मण्डी,तारं दित्तं वेसो नेवत्थं मक्खियं तुप्पं	Sahryam sahityam anso bhao, Pahaniya mandi, star giveaway veso Never mind finding a beehive
जाण कडक्खम अवङ्गं कलहं परिवारम उब्भयं उद्धं,सायं पओसम उत्तप्पम उद्धयं दूसहं तिव्वं	When there is a quarrel between one's relatives and another, Fear creeps in, And when there is an evening flare-up, It hurts.
दाराĩ दुवाराइं नेलच्छो पण्डओ जडं सिसिरं,कोडी अग्गं पङ्गू पङ्गुलओ तण्णओ वच्छो	Dara, you're not going to touch my husband, You're just going to smear his body all over with sesame seeds.
छाया छाही पाहुडम उवायणं सारिया सालहिया य,भन्दं सिवं सयज्झो समोसिओ छिम्पओ उञ्छो	A shadow casts a shadow, A lotus opens, And a lotus grows on the face Of the God of Love.
सालो पायारो मज्जिया रसालाउ सॊज्झओ रयओ,हरियं सद्दलम अङ्को उच्छङ्गो अक्खयं अणहं	Salo payaro, marjoram, pomegranate, freshly squeezed juice, Rayo, Hariyam, Saddalam, Angkor, Is an inexhaustible burden.
मणयं ईसि कुविन्दो य तन्तुवाओ दुरोयरं जूयं,पज्जा अहियारो अइरम अङ्गणं मज्जियं ण्हायं	Believe me, you crook or weasel, Gambling far and wide Is nothing like the marjoram in a deserted courtyard.
आसत्थो वीसन्तो वज्झो वद्धो पयट्टयं चलियं,करणी रूवं चलियं वइकलियं परिसरो पासा	From now on I will walk a little more slowly,"" he said, ""But if you want to walk slowly, you must walk slowly.
आरद्धं आढत्तं निहयं निक्खयम अवेसिणो फलिहा,फरिसो फंसो तुमुलं मुहुलरवो पायसो खीरी	Prayer is nothing but the fruit of ineptitude, But when you have it all figured out, It's just a matter of finding the right one for you.
उम्मलणं उच्चलणं इहरा अन्नह सहासओ सब्भो,चित्तं माणसम अक्खो बहेडओ सङ्गमो मेलो	Friendship is supreme only when it is warmed up, When it is drunk, When one's mind is open to the human eye, And when one is absent One's association is dead.
समओ मयं विरायं विलीणम उप्पाहलं च उक्कण्ठा,सञ्चारी दूई सालिरक्खिया कलम अगोवित्ति	Time has parted me, The churning fire has boiled over, The traveler's pen has spun like a two-edged arrow.
रुग्गं भग्गं मङ्गुलम असुन्दरं वेवियं च थरहरियं,पप्फोडियं च पक्खोडियं विसट्टं विहडियत्थे	Sickness has broken out, Mangulam is unsightly, Veyviam is shivering, Papphodium is ripe, Diffusion is everywhere.
परिहत्थो दच्छो कोवणो असहणो पईवओ दीवो,इय एवं रेसणिया करोडिया चन्दिमा जुण्हा	When you look at someone else's face You cannot help but notice that the lamp is on, Like the rays of the crescent moon.
पाडिक्कं पत्तेयं उम्बरओ देहली विही दिव्वं,तन्तू गुणो दुगञ्छा गरिहा खलियं पडिप्फलियं	Padikkam leaf is like nectar in Delhi, The quality of the fibre Is inferior to that of the latex.
आसारो रयवुट्ठी पम्हलयं रोमसं जओ वेओ,कीस किणो हलहलओ तरा वियट्ठं विसंवइयं	As the fire burns, So does the flame burn, Why is the fire burning so relentlessly?
सम्बाहं सङ्किण्णं वलग्गम आरूढम अहियम अइरित्तं,आहूओ वाहित्तो वियत्थणं नियगुणसलाहा	Come on, you fool, I've got to pick up your skirt. Stop dragging it around. It's just the way things are.
जाण सवायं डॊम्बं सॊण्डं मज्जवम अयण्डम अणवसरं,सरडं च कङ्कलासं छणं महं लॊद्धयं वाहं	Knowing how to bend a bow, To bend a sling, To uncurl a noose, To cut through a skeleton Like a lizard, I carry a load.
लक्खं विजायम इङ्गियम आयारो अह इमो इमा अज्जा,थाहो थग्घो तोणो तोणीरो कण्डुओ गुलिओ	Laakham vijayam ingeyam ayyaron ah, imo ima ajja, toh thaggho toh tuneeron tendu gulio.
कण्ठो गलओ अवडू कियाडिया झम्पणीउ पम्हाइं,गुप्फा खुलुहा जङ्घा टङ्का गण्डा कवोला य	Goose pimples, Swirls of gooseflesh running down your cheeks, Goofy mouth, Jump open thighs, Make your face look like a rhinoceros!
रसणा जीहा सवणा कन्ना वच्छं उरं भुया बाहू,भुमया भमुहा कक्खा भुयमूलं जण्हुया जाणू	Rasa jeeha, savana kanna bachchhon aur humari bhaiya bahu, bhumiya humari kakha, bhuyyamul janmu yaar.
कन्ना कुमरी धूया दुहिया बहिणी ससा पिया जणओ,माया जणणी सुण्हा पुत्तवहू देयरो दियरो	Kanna, kumari, dhanya, dooya, sister - in - law, pyaasa, jana, maya, janmani, sunnah, putru, detractors.
माउच्छा माउसिया अत्ता सासू सहोयरो भाया,मल्लाणी मामी पुप्फिया पिउच्छा पई भत्ता	Aunt, Mother - in - law is a friend of mine. Aunt Puffy's allowance is pecuniary.
रम्भा कयली सिन्दी खज्जूरी सत्तला य नोमाली,गुम्मो जाली बोरी कक्कन्धू केसरो बउलो	Rambha kayali, Sindhi khajuri, Sattala ya nomali, Gummo jali bori, Kakandhu kesaro boulo.
पलही ववणं तूलो रूवो दब्भो कुसो जवो गज्जो,थम्बा सढा कलम्बो नीवो गोल्हाफलं बिम्बं	To plant a sapling Is like rubbing a cotton ball, To crush a cluster of acacia berries, Like picking a bunch of watermelon.
अइमुत्तो माहविया लवओ गुन्दो पियङ्गुणो कङ्गू,कलमो साली य बिसं मुणालम उल्लूढम अङ्कुरियं	It's the nectar of bees that makes the flowers bloom, The kadamba flowers blossom, The lotus flowers sprout, And the flowers wither.
नग्गोहं वडरुक्खं सिग्गुं सोहञ्जणं तलं तालं,चारं पियालम अजुयलवन्नं सत्तच्छयं जाण	I know the wood - apple tree, The bottom of the pond, The pleasures of love, All four payalams, All seven shades of blue.
बीययम असणं पिप्पलम आसत्थं तिण्डुयं च टिम्बरुयं,रायञ्छुयं च वेडिसमलम्बुसं बोडघेरं च	To have seeds is like having a peacock's tail, To have a swarm of locusts And grasshoppers on one's back, Like the nectar of a scorpion on another's body.
खलिणं कवियं मइलं मलीमसं सीहरा जलतुसारा,थाणू खण्णुयम अलया कुरला दन्तच्छओ उट्ठो	Calm down, Poet, Soak up the stink of stool, Wet and watery, Loose the girdle of teeth That curl beneath your chin.
सीलं पयई तत्तं परमत्थं गोउरं पओली य,रयणी हत्थो भीओ हित्थो साहीणम अप्पवसं	The cow has reached her climax, The cowherd has reached his feet, And the hunter's wife has put her hands through his bows.
दीणो वरओ विड्ढिरम आडोवो रग्गयं च नवरङ्गं,लण्हं मसिणं ठाणं ओवासो गोयरो विसओ	The poor bridegroom is a fool, The plowman is a coward, The weeds are white, The rug is white, And the navaranga is white.
आरोवियं विलइयं धोयं विच्छोलियं दसा वत्था,सङ्कू कीलो रुण्टियम अलिविरुयं सीरिओ भिन्नो	Auroviam vilayam, Dicholiyam dasa vatha, Sanku keelon, Runtiam aliviram, Siriyom different
असमञ्जसम अनिबद्धं पडिसिद्धो वारिओ चरो पणिही,निहसो कसो समन्ता सव्वत्तो चारओ कारा	The incompatible is bound to fall, The crooks fall in love, How can one disbelieve That all four are alike?
विहुलं विसण्ठुलं जाण सामरिं सिम्बलिं थलिं भूमिं,घरवाडयं परोहडम आयइमज्जन्तकालं च	Destroyed, destroyed, destroyed and reduced to ashes the earth, The walls of the house, The streets above, For ever and ever.
वालिययं परियत्तियम ऊढिययं पाउयं मियं तुच्छं,हुण्डी घडा पउट्ठो कलाइया गण्डओ खग्गो	Valiyam pariyattam udhiyam, paavayam meem trivial, Hundi pot, Puttatho kalaiya, Gando khaggo.
सण्डं वणं मुयङ्गो मुरओ य विवज्जओ विवज्जासो,पमहा गणा कलावो तिउडो वत्थं दुगुल्लं च	A forest in the evening Makes one wretch, Or a forest in ruin, Or an orchard in ruin. But to count one's plunder Is to mention two.
महुरं साउं वारी करिधरणट्ठाणम अग्गला फलिहो,विसयं फुडं तरन्तं परिप्पवन्तं हियं नीयं	Fruit of the fire, Like a bee That swims by itself, Grows brightly. So do not worry about the ripe fruit As long as it floats by itself.
लक्खारुणियं पल्लवियम आवियं पोइयं घढं थूहं,रूढं पउणं जामो पहरो बहुलो कसणपक्खो	Lakharunyam, Pallaviyam, Vayam, Poyyam, Gharam, Tharum, Pavanam, Jamon, Paharom, Bahulom, Kasnapakshakhom.
पडिभेओ पच्चारणम आसन्दी पीढिया रणी सद्दो,सयडो गन्ती तंसं तिरिच्छम असिधेणुया छुरिया	The poor girl has passed from generation to generation, The hunter has turned his back on her, Counting the days.
छोहो विक्खेवो हिययम आसओ कन्दरो य कप्पाडो,कूणियम अद्धनिमीलियम अच्छायन्तं निसायन्तं	Touch, pierce, touch, weep, or muddle, The nail is half empty, For as long as you touch it, It lasts forever.
संमद्दो सङ्घट्टो रासो हल्लीसओ खमं उचियं,गुज्झं रहस्समासा मणोरहो कोसयं चसयं	There's always a struggle, there's a quarrel, There are quarrels, But when it's over, It's smooth sailing, The humours are mysterious And someone has to steal it.
रङ्गो पिच्छाभूमी दरी गुहा चूडओ वलयबाहू,खञ्जो खोडो य नडो कुसीलवो नालिया घडिया	A field is a sliver of mud, A valley is a heap of reeds, A canal is a jug of mud Or an empty stream Is a clogged drain.
पासाओ हम्मियमणुयघण्टिया किङ्किणी कणी फुरणं,पोओ वहणं सबरा य किराया मालई जाई	Come on, you fool, Can't you hear the clock ticking? It's about to strike early? The fare will be dearer if you carry it with you.
जॆत्ति पयपूरणे विम्हयंमि ही विलवियंमि अवि हाहा,अन्तो मज्झे पुरओ य अग्गओ मग्गओ पच्छा	As long as I am filled with purity I will be wealthy, haha. Either the fire consumes me or the road is impassable.
खेयाइसु अव्वो हन्दि उत्ति आमन्तणंमि देसद्दो,इर तच्छीले इल्लो इत्तो आलो य मउयत्थे	Come, let me give you a handshake And invite me over. There's nothing wrong with that - It just happened to come from my heart.
विक्कमकालस्स गए अउणत्तीसुत्तरे सहस्संमि,मालवनरिन्दधाडीऎ लूडिए मन्नखेडंमि	The summer has passed, The rainy season is over, The plowman's wife has plundered the fields of mangoes.
धारानयरीऎ परिट्ठिएण मग्गे ठियाऎ अणवज्जे,कज्जे कणिट्ठबहिणीऎ सुन्दरीनामधिज्जाए	If you want to enjoy the beauty of the river, Stay undisturbed, Then why not decorate your house with beautiful flowers?
कइणो अन्ध जण किवा कुसल त्ति पयाणम अन्तिमा वन्ना,नामंमि जस्स कमसो तेणेसा विरइया देसी	Somebody is blind, Some are clever, And the last one has passed away. I will not go abroad Unless I have accomplished something.
कव्वेसु जे रसड्ढा सद्दा बहुसो कईहि बज्झन्ति,ते इत्थ मए रइया रमन्तु हियए सहिययाणं	Poets, The rasa that is most often recited is so full of rhymes That I have to endure it all.
पाइयलच्छी नाममाला समत्ता	Payalchhi Namamala Samatta
सुहसामन्नपइन्नासमयसमारद्धलोयकम्मस्स,अमरवइवयणधरिओ परिकुडिलो कुन्तलकलावो	Blessed is the penitent who in due course of time renounces modesty."" - Parikudilo Kuntalakalavo, The God of Immortal Love
कन्नासन्ने सोहइ जस्स अवत्थाणपत्थणत्थंव,चित्तब्भन्तररुद्धप्पवेसकन्दप्पदूउव्व	The pleasure of dancing arises from the moment one steps onto the surface of the earth, from the concentration of one's thoughts into another.
सोहइ जस्स सुसङ्गयउभयंसलुलन्तकुन्तलकलावा,मुत्ती सुवन्नवन्ना सकज्जलग्गव्व दीवसिहा	Blessed is the pearl of sweetwood, Whose blossom is like the lotus of a goodly bunch of flowers.
जस्स पणामा पावइ पलयं पउरोपि विग्घसङ्घाओ,तस्स रिसहस्स पढमं नमामि पयपङ्कयं पयओ	As soon as the panama opens I will gather the remains of my husband's body,"" he said, ""Then with a sigh I will recite the Preamble.
अजियाइणो जिणिन्दे वन्दे जम्मंमि जेसिममरिन्दा,रागाइणो वि सत्तू पञ्चत्तं पाविया समयं	Ajjaiya, Jinainde, Vande Jammami, Jasima Marinda, Ragaina, Vi Sattu, Panchattam, Paviya Samay
जम्मणसमयाणन्तरसुमेरुसिहराभिसेयसमयम्मि,सक्कन्दणकयकुवियप्पन्नासणे कयपयत्तस्स	When the moon is full, When the clouds gather, And when the sun rises, What do you think of when you kiss her on the mouth?
रागाइवइरिसेणव्व जस्स दट्ठुं अणन्नसामत्थं,थरहरिया अच्चत्थं ससिलोच्चयसायरा वसुहा	To hear a melody is to see the opposite, to tremble it is to hear something that is not quite right.
निम्मलकमनहनियरो पडिबिम्बियपणयतिहुअणो जस्स,उव्वहइ जायगव्वो केवलनाणस्स समसीसिं	Like a lotus in your heart, Like a drop of nectar in your eye, You can only cause pain wherever you go.
जस्स य पणाममेत्ता निम्मलकमणक्खपडियपडिबिम्बा,एक्कारसगुणमुवलब्भ अप्पयं हरिसिया तियसा	Just look at your husband's face, Which is smeared with red ghee, Like a mark on the cheek of a good man.
तं वन्दे जिणयन्दं देविन्दनरिन्दविन्दवन्दिययं,सिद्धत्थनरिन्दसुअं चरिमं चरिमं गइं पत्तं	Vande Jnanendam, Devindarindambindavandiyam, Siddhathnarindasa charima, charima gayam paatha.
दुज्जयअणङ्गमायङ्गभङ्गसारङ्गपुङ्गवसरिच्छे,सासयसिवसुहसहिए सिद्धे सिरसा नमंसामि ११	I bow before you, O wicked one, Through the twists and turns of my limbs And the joys of my life. 11
दुद्धंसधन्तविद्धंसधीरसिद्धन्तदेसए धीरे,पञ्चविहायाररए सिरसा वन्दामि आयरिए	Slow down, sweetwood tree, Steady tree, Come, my lord, With five directions I will greet you.
विसयसुहनिप्पिवासे संसारच्छेयकरणतल्लिच्छे,वन्दामि उवज्झाए सुत्तत्थविसारए सययं	By living in ecstasy I detach myself from the cycle of rebirth, By embracing it all the time With my round breasts.
पञ्चमहव्वयदुव्वहपव्वयउव्वहणपच्चले सिरसा,घरवासपासमुक्के साहू सव्वे नमंसामि	On the auspicious occasion of Panchamahavayudhu, I bow to you all, my dear, all the Sahus who live near my house.
जीए कमकमलं पाविऊण पाविन्ति पाणिणो परमं,नाणं अन्नाणा वि हु सा जयइ सरस्सई देवी	To live on less than one lotus Is to attain the supreme state of purity, But to give birth on nothing Is to conquer the Sarasvai goddess.
