prakrit	english
तह परिमलिआ गोवेण तेण हत्थं पि जा ण ओल्लेइ,स च्चिअ खडणा एण्हिं पेच्छह कुडदोहिणी जाआ	That froward cow, Which did not even wet the cowherd's hand However much he squeezed her teats— Look how she's now yielding milk By the pail.
धवलो जिअइ तुह कए धवलस्स कए जिअंति गिट्ठीओ,जिअ तंवे अम्ह वि जीविएण गोट्ठं तुमाअत्तं	The bull lives only for you And the heifers only for the bull, So please, dear cow, stay alive For the life of our herd Depends on your life.
अग्घाइ छिवइ चुंवइ ठवेइ हिअअम्मि जणिअरोमंचो,जाआकवोलसरिसं पेच्छह पहिओ महुअपुप्फं	Look how the traveler thrills As he sniffs at the sweetwood flower, Caresses it, kisses it, And presses it against his heart As if it were his wife's pale cheek.
उअ ओल्लिज्जइ मोहं भुअंगकित्तीअ कडअलग्गाइ,ओज्झरधारासद्धालुएण सीसं वणगएण	See how the elephant tries in vain To wet its head beneath a snake's sloughed skin That hangs down from a rocky sill, Mistaking it for a waterfall.
कमलं मुअंत महुअर पिक्ककइत्थाण गंधलोहेण,आलेक्खलड्डुअं पामरो व्व छिविऊण जाणिहिसि	To desert the lotus For the scent of ripe wood-apple— As soon as you touch it, silly bee, You'll find out your mistake, Like the yokel Who reached for a sweetmeat in a painting.
गिज्जंते मंगलगाइआहि वरगोत्तदिण्णअण्णाए,सोउं व णिग्गओ उअह होंतवहुआइ रोमंचो	Look, When the women start singing the wedding songs Goose pimples break out on the bride-to-be As if they too want to hear The bridegroom's name.
मण्णे आअण्णंता आसण्णविवाहमंगलुग्गीअं,तेहि जुआणेहि समं हसंति मं वेअसकुडुंगा	I suspect the reed beds by the river As well as the young men Had a good laugh when they heard The solemn song of blessing On the eve of my wedding.
ण अ दिट्ठिं णेइ मुहं ण अ छिविउं देइ णा लवइ किं पि,तह वि हु किं पि रहस्सं णववहुसंगो पिओ होइ	She does not look at you, Does not allow you to touch her face, Says nothing. Yet, In some mysterious way, Being with a young bride is pure joy.
पुच्छिज्जंती ण भणइ गहिआ पप्फुरइ चुंविआ रुअइ,तुण्हिक्का णववहुआ कआवराहेण उवऊढा	When he asks her a question She does not reply, When he touches her She recoils, When he kisses her She starts to cry, And when he attempts an embrace His young wife's silence Makes him feel like a criminal.
तत्तो च्चिअ होंति कहा विअसंति तहिं तहिं समप्पंति,किं मण्णे माउच्छा एक्कजुआणो इमो गामो	The girl's thick, fragrant hair Is like a column of smoke rising from the fire of love, Like a bunch of peacock's tail-feathers Waved by the conjuror to distract his audience, Like the victory banner of youth.
जाइ वअणाइ अम्हे वि जंपिमो ताइ जंपइ जणो वि,ताइं चिअ तेण पजंपिआइ हिअअं सुहावेंति	Who is not captivated by a woman's breasts, That, like a good poem, Are a pleasure to grasp, Are weighty, compressed, and nicely ornamented?
सव्वाअरेण मग्गह पिअं जणं जइ सुहेण वो कज्जं,जं जस्स हिअअदइअं तं ण सुहं जं तहिं ण त्थि	If you want to be happy Take care in choosing a lover, For what is dear to you Does not bring happiness Unless you are dear to it.
दीसंतो दिट्ठिसुहो चिंतिज्जंत मणवल्लहो अत्ता,उल्लावंत सुइसुहो पिओ जणो णिच्च रमणिज्जो	When one sees him He gives satisfaction to the eyes, When one thinks of him He gives satisfaction to the mind, When he speaks He gives satisfaction to the ears: Dear mother-in-law, My husband is always delightful.
ठाणब्भट्ठा परिगलिअपीणआ उण्णईअ परिचत्ता,अम्हे उण ठेरिपओहर व्व उअरे च्चिअ णिसन्णा	Fallen from our former position, Our abundance wasted away, No longer prominent, We stare at our navels Like an old woman's breasts.
पच्चूसागअ रंजिअदेह पिआलोअ लोअणाणंद,अण्णत्तखविअसव्वरि णहभूसण दिणवइ णमो दे	What a feast for the eyes, When you return at dawn Red all over Having spent the night elsewhere. Ornament of the sky, Lord of the day, We bow before you humbly.
विवरीअसुरअलेहड पुच्छसि मह कीस गब्भसंभूइं,ओअत्ते कुंभमुहे जललवकणिआ वि किं ठाइ	You who like to make love upside down, How can you ask if I am pregnant? Is there a single drop of water left In a jug turned upside down?
अच्चासण्णविवाहे समं जसोआइ तरुणगोवीहिं,वड्ढंते महुमहणे संवंधा णिण्हुविज्जंति	When Kṛṣṇa came of age And the time of his marriage drew near The young cowgirls tried to conceal their family ties With his mother Yaśodā.
दूरंतरिए वि पिए कह वि णिअत्ताइ मज्झ णअणाइ,हिअअं उण तेण समं अज्ज वि अणिवारिअं भमइ	When my lover left for distant lands My eyes found their way back home, But my heart is still beside him Going wherever he goes.
तस्स कहाकंतइए सद्दाअण्णणसमोसरिअकोवे,समुहालोअणकंपिरि उवऊढा किं पवज्जिहिसि	At the mention of his name you bristle; At the sound of his voice your anger melts; Seeing him face to face, you tremble. What will you do when you embrace?
भरणमिअणीलसाहग्गखलिअचलणद्धविहुअवक्खउडा,तरुसिहरेसु विहंगा कह कह वि लहंति संठाणं	With great difficulty Birds find a place to rest In the treetops, Fluttering their wings And shifting their feet At the tips of the dark branches That bend beneath their weight.
कंडंतेण अकंडं पल्लीमज्झम्मि विअडकोअंदं,पइमरणाहि वि अहिअं वाहेण रुआविआ अत्ता	When our hunter In the middle of the village, for everybody to see, Started to cut sections into his gruesome bow Mother-in-law began to cry Louder even than on the day her husband died.
अम्हे उज्जुअसीला पिओ वि पिअसहि विआरपरिओसो,ण हु अण्णा का वि गई वाहोहा कह पुसिज्जंतु	My dear, I am a simple person, While my lover only likes fancy tricks. Tell me, is there some other way of wiping my eyes?
चंचुपुडाहअविअलिअसहआररसेण सित्तदेहस्स,कीरस्स मग्गलग्गं गंधंधं भमइ भमरउलं	A swarm of bees blindly pursues the parrot Whose feathers are spattered with the juice Dripping from the mango it has pecked with its beak.
एत्थ णिमज्जइ एत्ता एत्थ अहं एत्थ परिअणो सअलो,पंथिअ रत्तीअंधअ मा मह सअणे णिमज्जिहिसि	Here's my mother-in-law's bed, Here is mine, And there those of the servants. Traveler, you won't see in the dark, So do be careful not to fall into mine.
परिओससुंदराइं सुरएसु लहंति जाइ सोक्खाइ,ताइं चिअ उण विरहे खाउग्गिण्णाइ कीरंति	The pleasures of love, Which gave the women such complete delight, Are chewed over and endlessly regurgitated Once their husbands have gone abroad.
मग्गं चिअ अलहंतो हारो पीणुण्णआण थणआण,उव्विग्गो भमइ उरे जमुणाणइफेणपुंजो व्व	Finding no way between her full, upcurving breasts, Her necklace of pearls dances upon her chest Like the bubbles of foam on the Yamunā.
जे जे गुणिणो जे जे अ चाइणो जे विअड्ढविण्णाणा,दारिद्द रे विअक्खण ताण तुमं साणुराओ सि	All the worthy people I meet, All the generous and discerning ones Already receive your favors, You clever devil, Poverty.
जइ कोत्तिओ सि सुंदर सअलतिहीचंददंसणसुहाणं,ता मसिणं मोइज्जंतकंचुअं पेक्खसु मुहं से	Handsome man, If you want to enjoy the sight Of every phase of the moon Look at her gentle face As she slowly lifts her bodice Over her head.
समविसमणिव्विसेसा समंतओ मंदमंदसंचारा,अइरा होहिंति पहा मणोरहाणं पि दुल्लंघा	The lie of the land is blurred And everywhere progress gets slower: Soon the roads will be impassable Even for the wheels of his fancy.
अइदीहराइ वहुए सीसे दीसंति वंसवत्ताइ,भणिए भणामि अत्ता तुम्हाण वि पंडरा पुट्ठी	"When she said: ""Daughter-in-law, There are long bamboo leaves in your hair."" I said: ""Mother-in-law, Your back is all white."""
अत्थक्करूसणं खणपसिज्जणं अलिअवअणणिव्वंधो,उम्मच्छरसंतावो पुत्तअ पअवी सिणेहस्स	Sudden outbursts of anger and the next moment calm, Constant pretence as well as agonies of jealousy, Such, my son, is the nature of love.
अइ उज्जुए ण लज्जसि पुच्छिज्जंती पिअस्स चरिआइं,सव्वंगसुरहिणो मरुवअस्स किं कुसुमरिद्धीहि	You simpleton, Shouldn't you be a little more discreet When people ask how your lover behaves? With all its leaves so fragrant, What need has the marjoram for a mass of blooms?
मुद्धे अपत्तिअंती पवालअंकुरअणिद्धलोहिअए,णिद्धोअधाउराए कीस सहत्थे पुणो धुअसि	Foolish girl, Why are you still washing The red powder from your soft palms That are by nature pink As a spray of coral?
पुससु मुहं ता पुत्तिअ वाहोअरणं विसेसरमणिज्जं,मा एअं चिअ मुहमंडणं ति सो काहिइ पुणो वि	Young girl, Wipe away these tears Which make your face look even more attractive, For he might do it again, Thinking how well they suit you.
अवरण्हागअजामाउअस्स विउणेइ मोहणुक्कंठं,वहुआइ घरपलोहरमज्जणपिसुणो वलअसद्दो	The tinkle of bracelets As she took a bath in the backyard of her parents' house Redoubled the passion of her husband Who had arrived in the late afternoon.
जुज्झचवेडामोडिअजज्जरकण्णस्स जुण्णमल्लस्स,कच्छावंधो च्चिअ भीरुमल्लहिअअं समुक्खणइ	The old wrestler With ears mangled by many a fight Has only to gird up his loins For his fearful opponent to lose heart.
आणंदंतेन तुमं पइणो पहएण पडहसद्देण,मल्लि ण लज्जसि णच्चसि दोहग्गे पाअडिज्जंते	Instead of dancing for joy Should you not feel shame? The drum that celebrates your husband's victory In the wrestling match Makes your unhappy marriage Known to all the world.
मा वच्चह वीसंभं इमाण वहुचाडुअम्मणिउणाणं,णिव्वत्तिअकज्जपरम्मुहाण सुणआण व खलाणं	Don't trust those bastards! They're just like dogs: First they fawn But once they've had their way They turn their backs on you.
सच्चं साहसु देअर तह तह चडुआरएण सुणएण,णिव्वत्तिअकज्जपरम्मुहत्तणं सिक्खिअं कत्तो	Tell me, brother-in-law, That dog who fawned on the bitch So persistently, Where did he learn to turn his back on her The moment he'd had his way?
णिप्पण्णसस्सरिद्धी सच्छंदं गाइ पामरो सरए,दलिअणवसालितंडुलधवलमिअंकासु राईसु	In autumn, when the corn is ripe, The farmer would do as he likes If only the moonlit nights weren't bright As the fresh grains of husked rice.
अलिहिज्जइ पंकअले हलालिचलणेण कलमगोवीए,केआरसोअरुंभणतंसट्ठिअकोमलो चलणो	Bees circle round the rice girl's pink foot Placed across the sluice To stop the water flowing Into the paddy field.
दिअहे दिअहे सूसइ संकेअअभंगवड्ढिआसंका,आवंडुरोणअमुही कलमेण समं कलमगोवी	Just like the rice, Each day her head bends lower And her face grows paler —The girl who guards the paddy, As she grows more fearful of the day When her occupation will cease.
दट्ठूण हरिअदीहं गोसे संढाण जूरए हलिओ,असईरहस्समग्गं तुसारधवले तिलच्छेत्ते	When at dawn he sees a long swathe of green Through the frost-white field of sesame —His faithless wife's clandestine trail— The farmer blames himself for letting loose the bulls.
संकेल्लिओ व्व णिज्जइ खंडं खंडं कओ व्व पीओ व्व,वासागमम्मि मग्गो घरहुत्तमुहेण पहिएण	At the approach of the rains The traveler is so intent on getting home That he bundles up the road and takes it with him, That he cuts it into manageable pieces, That he swallows it down in one gulp.
एण्हिं वारेइ जणो तइआ मूइल्लओ कहिं व गओ,जाहे विसं व जाअं सव्वंगपहोलिरं पेम्मं	Nowadays people restrain me But when this love, Which like a poison courses through all my limbs, First began They were mute.
अण्णोण्णकलक्खंतरपेसिअमेलीणदिट्ठिपसराइं,दो च्चिअ मण्णे कअभंडणाइ समअं पहसिआइं	When their surreptitious glances met The couple whom I thought were sulking Both burst out laughing.
धण्णा वहिरंधरआ ते च्चिअ जीअंति माणुसे लोए,ण सुणंति पिसुणवअणं खलाण अद्धिं ण पेक्खंति	Happy are the deaf and the blind! Though they live among humankind They hear not a single word of slander Nor see how the wicked prosper.
गामारुह म्हि गामे वसामि णअरट्ठिइं ण आणामि,णाअरिआणं पइणो हरेमि जा होमि सा होमि	I was born and raised in a village, I live in a village, And with the ways of the town I am not familiar. Still, I attract the husbands of the women in town. I am what I am.
ओसर रोत्तुं चिअ णिम्मिआइ मा पुससु मे हअच्छीइं,दंसणमेत्तुम्मइएहि जेहि सीलं तुह ण णाअं	Be off! Stop wiping away my tears! Crying is what my stupid eyes were made for. For when they tried looking they got distracted And failed to see your true nature.
रणरणअसुण्णहिअओ चिंतंतो विरहदुव्वलं जाअं,अमुणिअणिअवसही सो वोलीणो गाममज्झेण	He was so distracted with worry About his wife not surviving the long separation That, reaching his house, He walked on.
सुअणो णि दीसइ च्चिअ खलबहुल डड्ढजीअलोअम्मि,जह काअसंकुला तह ण हंसपरिवारिआ पुहवी	In this damned world of ours, so full of crooks, A decent man is rarely seen. The earth teems with crows But geese are few and far between.
जं मुच्छिआइ ण सुओ कलंवगंधेण तं गुण पडिअं,इअरा गज्जिअसद्दो जीएण विणा ण वोलंतो	That she did not hear the thunder Because she was swooning from the scent Of the kadamba flower Saved her life. Otherwise the thunder would not have passed by Without taking it.
जं असरणो व्व डड्ढो गामो साहीणवहुजुआणो वि,संभमविसंठुलाणं तं दुच्चरिअं तुह थणाणं	That our village burnt down As though there were no help for it, Despite the number of young men at hand, Is the doing of your wicked breasts Which in the confusion Were swaying about.
अह सुअइ दिण्णपडिवक्खवेअणा पसिढिलेहि अंगेहिं,णिव्वत्तिअसुरअरसाणुवंधसुहणिब्भरं वहुआ	After tasting to the full the pleasures of love The young wife slept soundly, Unaware how her weary limbs Were a torture to her rivals.
जइ तेण तुज्झ वअणं ण कअं मह कारणेण अ हआसे,सा कीस खंडिअतडं णिआहरं दूइ दुम्मेसि	If he does not do what you ask him On my behalf, you useless messenger, Why not give your lips a rest? They are already bruised.
दिट्ठाइ जं ण दिट्ठो सरलसहावाइ जं च णा ऽलविओ,उवआरो जं ण कओ तं चिअ कलिअं छइल्लेहिं	That you did not look at him When he looked at you, That you did not speak to him While you are usually so forthright, That you did not want to show him kindness —Our clever friends have noted it all.
अविरलणिग्गअपुलओ पअडिअकंपो पमुक्कसिक्कारो,हेमंते पहिअजणो सुरआसत्तो व्व पडिहाइ	Covered all over with gooseflesh, Visibly shivering, Sucking in his breath between clenched teeth: The winter wayfarer Looks like a man making love.
सेउल्लणिअंवालग्गसण्हसिचअस्स मग्गम् अलहंतो,सहि मोहघोलिरो अज्ज तस्स हसिओ मए हत्थो	Friend, I had to laugh When his hand fumbled at my thin skirt, Which stuck tight to my sweating thighs.
अमिअमअं चिअ हिअअं हत्था तण्हाहरा सअण्हाणं,चंदमुहि कत्थ णिवसइ अमित्तदहणो तुह पआवो	Your heart is made of nectar, Your hands allay the yearning of those who yearn, Where, O moon-faced girl, Do you produce the heat With which you burn your enemies?
दिट्ठीअ जाव पसरो ताव तुमं सुहअ णिव्वुइं कुणसि,वोलीणदंसणो तह तवेसि जह होउदिट्ठेण	As long as you are within sight My beautiful man, you give pleasure. But as soon as you are out of sight You cause such grief That I never want to see you again.
उण्हो त्ति समत्थिज्जइ डाहेण सरोरुहाण हेमंतो,चरिएहि णज्जइ जणो संगोवंतो वि अप्पाणं	Foolish girl! The clouds thunder, The paths are grass-grown, The rivers are swollen, And still you look down the road For your husband.
उवहारिआइ समअं पिंडारे उअ कहं कुणंतम्मि,णववहुआइ सरोसं सव्व च्चिअ वछआ मुक्का	Lotuses know that winter is hot Because it makes them wilt. However much they try to hide their true nature, People are betrayed by their acts.
पज्जालिऊण अग्गिं मुहेण पुत्तिअ किणो समोसरसि,थणअलसपडिअपडिमा फुरंति ण छिवंति ते जाला	Look! While the cowherd is chatting up the maid His young wife angrily sets all the calves free.
अग्गिं अब्भुत्तंतीअ पुत्ति पडिमागआ कवोलम्मि,कण्णालंविअपल्लवलच्छिं संधेइ ते जाला	You silly girl, Why do you shrink away each time you blow into the fire? These flames reflected on your round breasts Flicker but will not touch you.
कह दे धूमंधारे अब्भुत्तणं अग्गिणो समप्पिहइ,मुहकमलचुंवणालेहडम्मि पासट्ठिए दिअरे	Dear girl, The flames reflected on your cheeks When you kindle the kitchen fire Resemble blossoming twigs Hanging down from your ears.
आअंवच्छं पअलंतवाहम् आवद्धथणहरुक्कंपं,असमत्तं चिअ चिट्ठउ सिहिणो अब्भुत्तणम् इणं ते	How will you ever manage to kindle the fire In the kitchen dark with smoke With your young brother-in-law at your side Trying to kiss the lotus of your mouth?
छणपाहुणिए ऽत्ति किणो अज्ज वि णं भणह अंगसंतावं,जाआ अम्ह घरिल्लअगुणेण घरसामिणि च्चेअ	Look at you: Your eyes are red, Tears flow down your cheeks, And your heavy breasts are shaking. You'd better stop Trying to kindle the kitchen fire.
भिउडीअ पुलोइस्सं णिब्भच्छिस्सं परंमुही होस्सं,जं भणह तं करिस्सं सहीउ जइ तं ण पेच्छिस्सं	The breasts of the huntsman's wife riseAs if to tell the elephant, rhinoceros and ox, The deer, buffalo, tiger and bear That from her husband They have nothing to fear.
जं केअवेण पेम्मं जं च वला जं च अत्थलोहेण,जं उवरोहणिमित्तं णमोणमो तस्स पेम्मस्स	I'll frown at him, I'll abuse him, And I'll turn my back on him. I'll do whatever you say, friends, As long as I don't have to look at him.
कस्स ण सद्धा गरुअत्तणम्मि पइणो पसाअमाणस्स,जइ माणभंजणीओ ण होंति हेमंतराईओ	Love based on pretence, Love based on force, Love based on greed, Love based on compliance —Honor to them all!
अव्वो तहिंतहिं चिअ गअणे भमिऊण वीसमंतेण,वोहित्तवाअसेण व्व हासिआ डड्ढपेम्मेण	Who would not love to be tough on a cringing husband But for the long winter nights That erode one's pride?
दे आ दुमसु तुमं चिय मा परिहर पुत्ति पढमदुमियं ति,किं कुड्डं णिअमुहअंदकंतिदुमिअं ण लक्खेसि	O! What a fool Love has made of me, As when the ship's crow Circles the whole heaven Only to settle on the ship again.
विज्जंति तणुं उवणेंति वेअणं णेयताण खयमग्गे,अब्बो अइट्ठपुव्वो अणंगबाणाण माहप्पो	Hey there, daughter— Keep on whitewashing that wall. Don't stop because you think the job's already done. Can't you see? It's the moonlight of your face That makes it look so white.
आमोडऊण बलाउ हत्थं मज्झं गओ सि भो पहिअ,हिअआउ जइ अ णीहसि सामत्थं तुज्झ जाणिस्सं	They pierce one's body, Cause pain But without making wounds. Ah! Love's arrows are unique.
सद्धा मे तुज्झ पियत्तणस्स अहयं तु तं ण याणामि,दे पसिय तुमं चिय सिक्खवेसु जह ते पिया होमि	Having wrenched yourself from my grip You left for the road, But only when you manage to escape from my heart as well Will I acknowledge your power.
पेम्मुम्मइयाइ मए उवऊढो हलियउत्तबुद्धीए,फंसेमि जाव फरुसो तणपुरिसो गामसीमाए	Blind with love I threw my arms around him, Taking him for a farmer's boy. But when I touched him He was just a spiky scarecrow At the village boundary.
बे मग्गा धरणियले माणिणि माणोण्णयाण पुरिसाण,अहवा पावंति सिरिं अहव भमंता समप्पंति	Proud woman, Here on earth two ways are open To people who are proud and haughty: Either they find a treasure Or they are pilgrims of love For the rest of their lives.
कत्तो कमलाण रई कत्तो कुमुयाण सीअलो चंदो,तह सज्जणाण णेहो ण चलइ दूरट्ठिआणं पि	What has the hot sun, Which makes the lotuses unfold, In common with the cool moon Which makes the water lilies unfold? It's as with a good man's affection, Which does not alter However far away he may be.
ढंखरसेसो वि हु महुअरेण मुक्को ण मालईविडवो,दरवियसियकलियामोयबहलिमं संभरंतेण	Though the twigs were completely bare, The bees clung to the jasmine, Savoring the memory of the scent Which burst from the buds that had been there.
डहिऊण सयलरण्णं अग्गी समविसमलंघणुव्वायो,तडलंबंततणेहिं तिसिय व्व णइं समोसरइ	After burning the entire forest The fire was worn out With crossing hill and plain. So, holding on to the grass that grew on the steep bank, It went down to the river for a drink.
रअणायरस्स साहेमि णम्मए अज्ज मुक्कदक्खिण्णा,वेडिसलयाहरंतेण मिलिया जं सि पूरेण	River-nymph Narmadā, Today I will put discretion aside And tell your husband, the sea, How you had a rendezvous with the stream In a bower of reeds.
तिसिया पियउ त्ति मओ मओ वि तिसिओ मई करेऊण,इय मयमिहुणं तिसियं पियइ ण सलिलं सिणेहेण	The stag thought that she was more thirsty than he And the doe thought that he was more thirsty than she. In this way the thirsty couple Out of consideration for each other Did not drink at all!
णिवडिहिसि सुण्णहियए जलहरजलपंकिलम्मि मग्गम्मि,उप्पेक्खागयपिययमहत्थे हत्थं पसारेंती	Watch out! The path is slippery after today's shower. If you grope for the hand of your lover Whom you imagine is standing beside you, You are bound to fall over.
उच्छंगियाऎ पइणा अहिसारणपंकमलिणपेरंते,आसण्णपरियणो विअ सेअ च्चिय धुवइ से पाए	As soon as her husband took her on his lap Sweat poured from her Like an attentive servant, Washing the mud of last night's assignation From her feet.
अणुसोयइ हलियबहू रइकिरणोलुग्गपंडुरच्छायं,रण्णुंदुरदंतुक्खुत्तविसमवलियं तिलच्छेत्तं	The plowman's wife bemoans the sesame field, Bleached by the rays of the sun And pockmarked by the burrowing of field mice.
कमलायराण उण्हो हेमंतो सीअलो जणवयस्स,को किर भिण्णसहावं जाणइ परमत्थयं लोए	Who needs a blanket, Who needs a fire, And who needs a bedchamber, If he has a wife with warm breasts Lying snug against his chest?
पढमं चिय माहवपट्टयं व घेत्तूण डाहिणो वाओ,अंकोल्लपढमवत्तं पहिंडिओ गामरच्छासु	As though seizing the first sign of spring, The south wind whirls the first aṃkolla leaf Through the village streets.
सो माणो पियमुहअंददंसणे कह थिरो धरिज्जिहइ,अंकोल्लकोरआण वि जो फुट्टमुहाण बीहेइ	How is this pride going to stand its ground At the sight of the beloved's face If it is already alarmed By the burgeoning buds of the aṃkolla?
कारणगहिओ वि मए माणो एमेअ जं समोसरियो,अत्थक्कफुल्ल अंकोल्ल तुज्झ तं मत्थए पडउ	That my sulking mood, Which was completely justified, Disappeared just like that, Is entirely your doing, Aṃkolla plant, As you unexpectedly started to blossom
दूरपइण्णपरिमलं सपल्लवं मुद्धपुप्फपंगुरणं,अंगच्छित्तं पिव वम्महेण दिण्णं महुसिरीए	Spring offers her body With its drifting fragrance, Leafspray fingers, And cloak of tender flowers As a playground To the God of Love.
कारणगहिअं पि इमा माणं मोएइ माणिणिअणस्स,सहयारमंजरी पियसहि व्व कण्णे समल्लीणा	This mango bud Hanging from her ear, Like a dear friend whispering good advice, Succeeds in banishing sulkiness, However justified it may be.
अज्जं चिय छणदिअहो मा पुत्ति रुएहि एहइ पिओ त्ति,सुण्हं आसासंती पडियत्तमुही रुवइ सासू	"""My daughter, stop crying. He will come. For he has never before missed today's fair."" With these empty words She reassured her son's wife, Turning her face away To hide her tears."
गुणसालिणो वि करिणो होहइ जूहाहिवत्तणं कत्तो,णवसालिकवललोहिल्लिआऎ विंझं मुअंतस्स	How can an elephant Ever become leader of the herd If he leaves the Vindhya With its wild rice For the sake of a mouthful of rice From a paddy field?
णक्खमऊहेसु खणं कुसुमेसु खणं खणं किसलएसु,हत्थेसु खणं कुसुमोच्चियाइ लोडाविया भसला	One moment the bees are hovering Over the bright fingernails Of the girl picking flowers, The next over the flowers, The next over the shoots, And the next over the girl's hands.
जीहाइ परं लिब्भइ दंतोट्ठेणं ण तीरए गहिउं,अहरो व्व सव्वणो गोहणेण पढमो तणुच्छेओ	Unable to grip the new blade of grass With its teeth or lips, The cow merely licks it with its tongue As one does a bruised lip.
विलासणिगुरुणिअंवो तीरउ चलणेहि दोहि उव्वहिउं,एआई उण मज्झो थणभारं कइ णु उव्वहि	It takes two feet to support the woman's broad hips. So how can her waist on its own Support her heavy breasts?
वारिज्जंती णवकोमुइ त्ति मा पुत्ति अंगणे सुवसु,मा ते अंवुपिसाओ चंदो त्ति मुहं गसिज्जिहिइ	Daughter, be warned: It's a new moon. So do not sleep in the courtyard tonight Lest the moon-eating demon swallow your face by mistake.
सुव्वंतो आसि परंपराइ कहकह वि दिट्ठिमिलिओ ऽसि,दे सुहअ किं पि जंपसु पिअंतु कण्णाइ मे अमिअं	I have heard so much about you from others And now at last I see you with my own eyes. Please, my dear, say something So that my ears, too, may drink nectar.
रोआविअ म्ह माए अंगणपहिएण दरपसुत्तेण,परिवत्तसु माणिणि माणिणि त्ति सिविणे भणंतेण	"Mother, if you ask me what made me cry, It's that traveler dozing in our courtyard Who in his dream pleaded: ""Stop being angry, Please stop being angry and turn over."""
सरहसविणिग्गआइ वि इच्छाइ तुमं ण तीअ सच्चविओ,सीसाहअवलिअभुअंगवंकरच्छे हअग्गामे	Though she ran out quickly She failed to spot you. In this damned village the street twists Like a snake hit on the head.
सा तुह विरहे णिक्किव संधारिज्जइ सहीहि णिउणाहि,चंडालहत्थगअसउणिअ व्व जीए णिरालंवा	In your absence, cruel man, She is as helpless as a bird in the hands of a fowler And is only kept alive by her understanding friends.
अणुराअरअणभरिअं कंचणकलस व्व तरुणिथणवट्टं,तस्स चिअ मुहम्मि किआ मसिमुद्दा मअणराएण	The girl's breasts Are like golden pots filled with the jewels of affection. In the middle of each King Love has set his dark seal.
गाहाण अ गेआण अ तन्तीसद्दाण पोढमहिलाण,ताणं सो च्चिअ दण्डो जे ताण रसं ण आणंति	Poems, songs, the sound of the lute, And impudent women, To men who have no taste for such things They are a punishment.
लडहविलआण लोअणकडक्खविक्खेवजणिअसंदावा,झिज्जंति महासत्ता चित्तुव्वेअणसहा होंति	The pain inflicted by the sidelong glances Of seductive women —Saints suffer it too But they master their emotions.
अव्वो ण आमि छेत्तं खज्जउ साली वि कीरणिवहेहिं,जाणंता अवि पहिआ पुच्छंति पुणोपुणो मग्गं	I won't go to the field. What do I care if the parrots eat all the paddy. Whenever I'm there Travelers keep asking me the way Which they know perfectly well.
अत्थक्कागअदिट्ठे वहुआ जामादुअम्मि गुरुपुरओ,जूरइ णिवडंताणं हरिसविफंदंतवलआणं	Surprised by her husband's arrival At her parents' house, The girl was annoyed with her bracelets For dancing up and down her arms And threatening to slip off.
एह इमीअ णिअच्छह विम्हिअहिअआ सही पुलोएइ,अद्दाअम्मि कवोलं कवोलपट्टम्मि अद्दाअं	How surprised the girl is To see her friend's cheek in the mirror And the mirror in her cheek.
कइआ जाआ कइआ णु सिक्खिआ माइआ हअकुमारी,तंतं जाणइ सव्वं जंजं महिलाऒ जाणंति	How old is she, This damned girl? And when did she learn it all? She already knows everything That a mature woman knows.
खणपिट्ठधूसरत्थणि महुमअतंबच्छि कुवलआभरणे,कण्णगअचूअमंजरि पुत्ति तुए मंडिओ गामो	Young girl, On this day of Holê —Your breasts dusted with flour, Your eyes red from too much liquor, A lotus stuck in your hair And mango shoots behind your ears— You are a credit to our village.
मग्गिअलद्धे बलमोडिचुंबिए अप्पणेण उवणीदे,एक्कम्मि पिआअहरे अण्णण्णा होंति रसहेआ	One time you get them only after a long search, At another you kiss them after a struggle, At yet another they are freely offered —One pair of lover's lips Is an inexhaustible source of delights.
उप्फुल्ललोअणेणं कवोलबोसट्टमाणसेएणं,अहणंतेण वि भणिआ मुहेण से कज्जणिव्वुत्ती	By her wide open eyes, By the sweat streaming down her cheeks, The woman said without saying a word That her part of the business was fulfilled.
जत्थ ण उज्जागरओ जत्थ ण ईसा विसूरणं माणो,सब्भावचाडुअं जत्थ ण त्थि णेहो तहिं ण त्थि	Where there is no wakefulness, Jealousy, strife, sulking, And good old flattery, There no love is either.
मह पइणा थणजुअले पत्तं लिहिअं ति गव्विआ कीस,आलिहइ महं पि पिओ जइ से कंपो च्चिअ ण होइ	Why so proud About your husband having painted a pattern On your breasts? My husband would have done the same If his hand had not trembled so much.
कण्णे पडिअं हिअए पडिअं चिअ ओ मए अभव्वाए,जामि त्ति तुज्झ वअणं किं व ण सहिअं पवासस्स	"They fell on my ear And struck at my heart —Oh what more can I suffer?— Your parting words: ""I'm off."""
समपंथपत्थिअस्स वि पहिअस्स खलंति पुढमदिअहम्मि,हिअअट्ठिअजाआगुरुणिअंवहारेण व पआइ	On the very first day of his journey The traveler stumbled, Though the path was smooth, As if hampered by the heavy buttocks Of the wife he already missed.
संदेसो वि ण लिहिओ लेहे पहिएण कत्थ घरतत्ती,अणवरअलिहिअगेहिणिगोत्तक्खरपूरिए पत्ते	The traveler had written nothing about himself Nor asked how things were at home. The palm leaf was covered all over with the syllables of his wife's name Endlessly repeated.
